,lead
44491,2-1925
44492,1-1792
44493,6-4716
44494,7-9618
44495,2-1376
44496,4-9339
44497,5-6323
44498,7-9530
44499,5-0353
44500,8-9079
44501,6-6490
44502,6-4068
44503,4-2763
44504,3-3088
44505,3-0336
44506,8-5265
44507,8-3102
44508,1-4953
44509,2-6032
44510,2-4658
44511,2-5101
44512,8-6869
44513,1-9224
44514,2-8455
44515,2-7409
44516,3-0547
44517,2-7771
44518,1-1269
44519,6-5941
44520,8-8645
44521,7-3959
44522,5-9857
44523,4-2372
44524,3-4878
44525,7-5861
44526,4-5720
44527,5-1641
44528,1-9702
44529,3-1535
44530,6-6009
44531,7-1791
44532,4-9379
44533,6-6617
44534,3-2751
44535,4-8347
44536,1-2404
44537,7-2688
44538,8-3166
44539,5-9746
44540,8-3367
44541,3-9554
44542,1-4480
44543,6-0309
44544,7-9346
44545,8-4299
44546,8-9330
44547,8-6047
44548,2-3880
44549,4-9904
44550,7-7655
44551,3-5778
44552,1-9321
44553,2-8979
44554,4-2942
44555,3-7127
44556,6-5024
44557,6-1982
44558,3-7141
44559,1-1184
44560,8-5437
44561,4-7309
44562,3-4948
44563,6-1720
44564,8-6169
44565,6-1063
44566,8-5621
44567,3-6617
44568,4-5062
44569,1-6539
44570,6-1497
44571,6-4346
44572,7-5957
44573,4-4019
44574,7-0766
44575,5-9454
44576,2-8296
44577,3-8133
44578,2-0230
44579,8-1620
44580,3-9131
44581,8-4744
44582,5-3800
44583,7-4796
44584,6-3305
44585,1-8901
44586,6-2900
44587,6-1623
44588,2-5622
44589,5-3447
44590,8-9033
44591,6-8728
44592,7-7803
44593,5-6025
44594,4-2013
44595,7-1615
44596,2-4715
44597,4-5242
44598,6-1204
44599,3-6418
44600,4-0185
44601,3-9790
44602,1-7142
44603,8-6139
44604,7-4961
44605,8-4654
44606,4-9988
44607,5-7494
44608,1-6852
44609,8-2659
44610,3-6665
44611,1-5659
44612,8-0363
44613,3-2021
44614,4-7413
44615,8-8382
44616,5-0666
44617,8-6091
44618,1-8141
44619,2-6256
44620,1-0029
44621,8-1970
44622,6-5862
44623,6-2420
44624,6-2212
44625,6-9090
44626,4-6469
44627,2-1730
44628,6-4460
44629,1-9185
44630,3-4827
44631,4-8022
44632,2-5724
44633,2-2770
44634,2-8013
44635,5-3342
44636,5-4588
44637,2-3102
44638,1-7526
44639,3-5614
44640,4-5729
44641,1-3787
44642,3-3525
44643,7-9453
44644,7-0088
44645,5-4500
44646,8-2877
44647,2-0806
44648,6-9931
44649,8-5927
44650,7-6853
44651,2-9806
44652,7-3095
44653,4-6820
44654,6-5772
44655,1-3949
44656,1-2645
44657,1-0585
44658,5-1030
44659,6-0749
44660,7-4168
44661,6-1305
44662,3-3679
44663,5-4955
44664,7-5342
44665,3-3233
44666,4-2141
44667,2-3453
44668,2-3221
44669,2-9442
44670,5-2737
44671,3-9173
44672,2-8392
44673,4-3828
44674,4-6194
44675,8-4829
44676,5-1465
44677,1-5485
44678,2-5787
44679,8-4545
44680,1-6446
44681,8-6183
44682,8-8438
44683,4-5716
44684,7-8411
44685,2-6039
44686,8-4309
44687,1-2818
44688,7-8166
44689,3-9168
44690,6-7316
44691,5-8097
44692,2-9226
44693,6-9521
44694,6-0515
44695,4-9552
44696,3-4705
44697,8-7389
44698,4-1592
44699,1-1360
44700,1-0789
44701,8-4590
44702,7-2245
44703,5-6732
44704,2-7682
44705,8-9807
44706,8-9940
44707,5-0223
44708,2-9426
44709,4-8377
44710,7-8226
44711,4-9290
44712,4-9408
44713,7-5463
44714,8-6773
44715,5-9635
44716,4-6526
44717,8-5115
44718,1-4428
44719,2-1383
44720,1-4318
44721,2-5958
44722,8-7201
44723,5-7575
44724,8-9640
44725,5-3096
44726,1-6801
44727,6-3308
44728,4-5443
44729,6-9680
44730,6-6536
44731,7-5246
44732,2-7416
44733,6-7156
44734,2-4961
44735,5-6526
44736,8-9027
44737,4-3005
44738,8-8399
44739,3-7650
44740,2-9760
44741,7-6869
44742,8-3606
44743,2-0622
44744,8-0498
44745,1-7298
44746,1-5022
44747,2-6917
44748,3-8689
44749,2-8765
44750,5-1181
44751,4-6993
44752,3-2631
44753,8-3353
44754,8-8406
44755,3-3189
44756,1-4446
44757,6-8129
44758,4-8265
44759,6-8599
44760,6-8434
44761,7-8787
44762,7-5158
44763,4-0917
44764,1-1097
44765,1-8201
44766,1-9756
44767,3-0516
44768,2-8077
44769,4-7251
44770,2-2626
44771,8-4003
44772,6-2255
44773,3-5833
44774,5-4937
44775,5-5337
44776,7-0164
44777,5-9656
44778,3-8967
44779,4-7968
44780,5-7181
44781,5-9348
44782,3-3211
44783,7-1248
44784,8-2309
44785,1-6061
44786,6-4031
44787,7-2481
44788,7-2025
44789,5-9631
44790,7-7024
44791,6-5298
44792,6-6740
44793,8-4970
44794,6-0417
44795,4-4198
44796,2-8562
44797,8-6926
44798,7-6080
44799,6-7802
44800,8-6045
44801,1-3054
44802,6-5517
44803,6-5752
44804,1-4865
44805,6-8130
44806,4-5919
44807,6-0768
44808,6-9241
44809,7-4505
44810,5-6322
44811,7-1388
44812,5-5920
44813,3-8324
44814,6-0920
44815,8-2065
44816,7-1154
44817,3-4804
44818,2-7244
44819,4-4360
44820,8-2344
44821,4-2936
44822,2-1101
44823,5-5059
44824,3-6017
44825,3-1997
44826,2-7918
44827,7-9027
44828,8-3300
44829,8-2948
44830,1-0819
44831,4-0992
44832,1-9473
44833,3-7773
44834,1-5341
44835,7-0219
44836,6-3973
44837,5-9006
44838,8-5753
44839,5-1435
44840,8-2578
44841,8-3910
44842,2-9285
44843,5-8204
44844,8-7364
44845,5-4939
44846,5-3370
44847,6-7536
44848,4-9172
44849,3-7941
44850,5-9179
44851,7-6092
44852,6-9198
44853,7-9304
44854,1-4040
44855,7-2155
44856,7-4015
44857,3-0696
44858,1-0790
44859,4-6348
44860,2-0871
44861,7-3357
44862,5-3220
44863,2-7838
44864,6-6514
44865,8-9962
44866,5-7282
44867,3-2612
44868,7-4290
44869,6-7855
44870,8-7933
44871,6-8706
44872,8-6969
44873,7-9264
44874,5-2485
44875,3-2423
44876,1-8656
44877,5-5440
44878,6-5211
44879,3-2837
44880,3-6779
44881,4-0239
44882,3-5282
44883,4-0682
44884,6-8853
44885,4-1312
44886,3-8590
44887,2-1244
44888,3-5019
44889,5-1299
44890,4-4778
44891,4-9736
44892,8-4448
44893,3-4505
44894,4-0837
44895,5-4944
44896,1-9431
44897,6-8609
44898,3-0095
44899,7-9786
44900,4-1678
44901,3-8355
44902,3-1409
44903,4-8931
44904,1-5364
44905,6-6586
44906,2-5556
44907,2-3935
44908,4-0600
44909,6-8001
44910,5-4559
44911,4-8601
44912,6-0061
44913,6-1133
44914,3-9253
44915,5-3994
44916,3-7421
44917,5-8620
44918,1-2689
44919,5-7640
44920,3-5714
44921,3-6830
44922,6-9945
44923,4-0714
44924,2-6330
44925,2-3824
44926,2-7555
44927,6-5043
44928,2-6546
44929,2-6056
44930,8-8507
44931,5-5740
44932,6-8822
44933,2-9391
44934,3-7801
44935,8-7016
44936,2-3542
44937,8-1570
44938,8-6663
44939,8-2496
44940,3-8687
44941,7-4096
44942,8-6789
44943,2-1527
44944,3-1021
44945,1-7720
44946,1-1944
44947,6-9173
44948,7-2746
44949,4-7922
44950,7-1459
44951,1-2601
44952,7-9089
44953,7-3598
44954,7-9425
44955,7-5317
44956,7-4153
44957,3-8311
44958,3-4224
44959,1-9512
44960,3-1111
44961,6-2688
44962,4-2287
44963,5-3959
44964,4-6447
44965,6-7295
44966,1-1611
44967,1-4408
44968,7-6882
44969,2-4556
44970,3-1861
44971,4-7707
44972,1-3613
44973,3-6069
44974,7-7685
44975,8-6322
44976,3-1903
44977,3-3530
44978,3-5116
44979,8-9222
44980,7-7163
44981,8-2120
44982,4-6793
44983,4-9827
44984,2-3478
44985,7-2635
44986,2-0461
44987,1-6099
44988,1-7560
44989,1-8677
44990,2-8346
44991,1-0862
44992,7-8434
44993,4-8846
44994,1-2430
44995,8-1039
44996,6-6362
44997,4-3476
44998,6-0002
44999,7-2902
45000,2-4660
45001,3-4880
45002,3-9443
45003,6-6511
45004,6-2707
45005,8-9963
45006,5-2242
45007,7-3213
45008,1-4735
45009,5-5520
45010,4-3773
45011,2-2404
45012,8-2591
45013,4-6039
45014,3-6319
45015,6-7804
45016,5-3844
45017,2-9357
45018,2-6558
45019,5-5791
45020,7-2434
45021,7-1256
45022,4-8732
45023,5-0924
45024,7-8008
45025,7-1294
45026,7-5077
45027,5-9596
45028,2-9501
45029,4-1585
45030,2-8054
45031,8-0707
45032,8-8327
45033,1-7090
45034,5-0967
45035,2-2520
45036,7-5781
45037,8-6434
45038,8-6285
45039,1-7549
45040,6-5644
45041,4-9214
45042,4-2491
45043,2-5174
45044,8-6695
45045,4-5617
45046,2-8167
45047,3-6183
45048,6-1078
45049,3-7391
45050,5-9717
45051,8-4786
45052,6-8067
45053,2-2800
45054,4-2434
45055,3-1720
45056,5-5105
45057,5-2258
45058,4-8878
45059,3-6355
45060,6-1878
45061,2-1019
45062,1-0434
45063,2-9441
45064,7-2264
45065,3-8885
45066,6-0939
45067,4-0562
45068,3-4707
45069,7-5354
45070,6-1450
45071,3-9092
45072,2-9692
45073,8-4395
45074,3-2379
45075,2-0655
45076,5-2524
45077,8-2034
45078,3-5332
45079,7-0596
45080,4-3091
45081,7-2217
45082,3-1842
45083,3-2812
45084,4-8311
45085,3-2972
45086,8-1477
45087,4-7626
45088,1-1701
45089,8-2224
45090,1-2721
45091,7-4456
45092,8-7413
45093,7-9581
45094,2-5685
45095,7-6713
45096,4-9227
45097,4-5206
45098,3-5395
45099,5-8912
45100,2-6372
45101,4-5524
45102,3-4814
45103,6-9399
45104,8-7132
45105,8-3539
45106,1-9553
45107,1-9111
45108,6-4344
45109,4-4726
45110,8-0575
45111,5-4549
45112,2-3307
45113,3-1820
45114,6-4675
45115,5-3407
45116,8-7641
45117,7-6522
45118,7-5306
45119,1-8982
45120,5-6909
45121,5-3350
45122,8-1746
45123,7-4359
45124,2-5854
45125,6-7182
45126,6-8921
45127,2-8600
45128,7-8710
45129,4-3106
45130,8-4321
45131,2-4291
45132,8-6659
45133,4-0180
45134,4-0603
45135,7-0638
45136,7-2223
45137,7-1510
45138,6-0501
45139,7-7918
45140,7-7321
45141,6-9977
45142,8-4804
45143,2-2556
45144,6-7634
45145,6-2611
45146,3-2597
45147,7-6166
45148,2-9728
45149,4-8376
45150,2-5049
45151,5-8307
45152,7-1082
45153,8-9463
45154,7-0294
45155,2-6752
45156,6-1705
45157,4-2808
45158,8-6554
45159,5-5155
45160,2-7348
45161,6-6427
45162,2-8727
45163,8-1961
45164,8-9131
45165,8-5090
45166,6-2588
45167,5-2815
45168,1-5425
45169,2-7712
45170,1-1145
45171,3-0446
45172,6-4572
45173,5-3759
45174,1-5290
45175,3-1785
45176,6-4600
45177,5-5898
45178,3-0931
45179,8-1172
45180,3-0624
45181,1-5851
45182,1-1344
45183,1-2646
45184,3-0767
45185,4-7784
45186,8-9762
45187,4-9812
45188,4-7031
45189,4-6619
45190,2-2162
45191,4-3061
45192,4-9839
45193,6-1077
45194,7-5860
45195,1-7695
45196,8-7167
45197,6-0231
45198,4-5078
45199,2-4689
45200,4-6357
45201,5-0537
45202,5-5033
45203,3-1626
45204,3-0049
45205,3-5560
45206,7-5337
45207,3-3103
45208,7-6415
45209,8-4592
45210,1-6348
45211,8-4589
45212,4-0793
45213,3-6505
45214,3-6601
45215,6-6596
45216,4-4527
45217,2-8703
45218,2-4569
45219,7-6496
45220,7-0979
45221,1-7703
45222,1-7218
45223,7-1156
45224,7-7542
45225,6-5114
45226,7-0699
45227,4-9134
45228,6-2699
45229,4-2435
45230,8-5720
45231,5-1100
45232,1-0706
45233,1-2349
45234,3-7031
45235,6-9323
45236,8-7733
45237,7-6365
45238,3-7081
45239,3-7068
45240,8-8069
45241,1-9347
45242,2-2403
45243,2-4766
45244,4-4484
45245,6-6686
45246,1-9166
45247,8-5861
45248,7-0987
45249,7-1679
45250,2-5660
45251,1-8200
45252,3-4274
45253,2-2723
45254,5-1980
45255,2-6042
45256,7-9215
45257,8-4688
45258,5-8866
45259,5-2604
45260,5-8115
45261,8-7416
45262,2-2059
45263,6-5295
45264,3-7741
45265,1-0951
45266,5-1324
45267,5-3883
45268,6-5959
45269,7-0109
45270,5-0396
45271,1-0662
45272,4-3168
45273,5-6306
45274,3-0745
45275,5-9479
45276,2-3253
45277,4-9612
45278,4-9862
45279,6-3201
45280,4-2413
45281,8-6151
45282,3-8281
45283,5-0393
45284,4-4983
45285,7-8232
45286,5-8918
45287,2-6837
45288,5-5106
45289,5-9561
45290,3-1685
45291,7-0237
45292,2-5265
45293,8-4209
45294,4-8259
45295,3-7796
45296,7-3914
45297,1-0853
45298,7-0939
45299,7-1941
45300,7-1879
45301,2-2584
45302,5-4207
45303,6-5239
45304,8-5349
45305,3-2290
45306,4-8717
45307,3-3852
45308,5-8208
45309,1-2838
45310,4-1664
45311,6-7133
45312,8-5553
45313,3-6586
45314,1-7693
45315,1-2063
45316,8-9293
45317,1-6182
45318,3-1039
45319,6-2432
45320,3-6411
45321,2-2280
45322,8-7327
45323,6-5917
45324,6-8180
45325,8-6329
45326,2-8140
45327,2-3566
45328,6-8503
45329,5-0930
45330,2-6656
45331,1-9199
45332,4-5639
45333,7-1817
45334,7-1831
45335,6-2681
45336,8-5244
45337,7-0298
45338,3-5426
45339,2-0599
45340,1-6017
45341,6-5606
45342,1-0494
45343,2-5103
45344,1-5706
45345,5-7963
45346,8-2533
45347,6-3588
45348,7-3196
45349,6-6394
45350,7-7518
45351,8-4660
45352,6-9122
45353,7-0574
45354,7-9049
45355,2-0978
45356,2-5449
45357,8-7061
45358,2-9484
45359,7-9906
45360,3-4463
45361,6-4111
45362,2-6425
45363,5-1801
45364,1-0918
45365,1-5741
45366,1-1581
45367,3-6385
45368,3-9342
45369,6-1434
45370,7-2462
45371,2-8184
45372,1-1331
45373,5-7876
45374,2-8635
45375,1-5063
45376,6-5485
45377,1-2304
45378,2-7408
45379,4-1918
45380,5-0727
45381,8-2740
45382,1-8150
45383,8-3645
45384,6-3590
45385,7-4684
45386,5-2213
45387,3-6499
45388,2-1037
45389,3-1472
45390,4-5423
45391,2-7807
45392,1-0843
45393,5-7322
45394,1-3470
45395,4-2560
45396,8-0926
45397,7-4875
45398,8-8493
45399,6-3708
45400,6-4047
45401,7-9284
45402,4-4029
45403,3-3156
45404,2-6208
45405,2-1716
45406,6-2353
45407,7-5379
45408,7-5232
45409,8-2158
45410,4-0224
45411,5-1535
45412,7-0802
45413,5-5999
45414,2-0191
45415,6-0641
45416,3-9151
45417,2-7204
45418,5-7203
45419,3-2087
45420,2-1156
45421,4-6843
45422,8-4831
45423,8-3177
45424,5-9536
45425,4-1913
45426,7-5324
45427,1-5807
45428,5-7884
45429,3-4506
45430,4-4101
45431,4-6087
45432,3-3405
45433,2-0930
45434,7-2260
45435,2-1483
45436,8-4469
45437,2-8799
45438,2-0656
45439,3-0758
45440,7-3464
45441,5-5492
45442,4-5188
45443,2-3677
45444,4-4543
45445,6-2113
45446,7-9965
45447,4-7353
45448,2-9554
45449,2-2764
45450,5-7335
45451,4-8469
45452,2-5741
45453,3-8240
45454,3-7673
45455,1-0284
45456,6-0270
45457,2-0944
45458,2-1624
45459,3-1060
45460,1-2624
45461,1-2364
45462,1-9101
45463,7-0170
45464,5-2504
45465,8-5911
45466,4-1887
45467,3-1215
45468,6-2985
45469,3-4479
45470,7-6996
45471,5-4691
45472,6-4963
45473,2-9568
45474,5-2667
45475,2-1559
45476,8-0028
45477,1-6312
45478,2-2830
45479,1-9996
45480,6-5635
45481,4-9194
45482,4-9364
45483,7-5988
45484,1-5208
45485,1-3238
45486,6-1767
45487,3-2062
45488,1-8224
45489,2-0259
45490,7-7938
45491,3-3035
45492,1-8433
45493,8-9084
45494,1-7127
45495,6-7702
45496,6-6614
45497,3-8336
45498,5-5811
45499,1-7738
45500,3-4035
45501,7-2707
45502,5-3776
45503,1-8381
45504,1-3195
45505,4-3585
45506,7-0297
45507,8-5083
45508,4-5948
45509,1-5088
45510,1-1988
45511,5-8549
45512,3-2539
45513,7-3029
45514,5-7270
45515,5-0824
45516,2-4576
45517,2-0274
45518,2-7533
45519,6-6378
45520,6-6694
45521,3-0623
45522,8-7174
45523,2-6441
45524,5-0236
45525,8-2964
45526,8-9135
45527,6-2413
45528,5-2912
45529,4-3732
45530,5-4480
45531,1-6441
45532,7-1129
45533,8-7758
45534,7-7811
45535,7-2382
45536,2-4374
45537,1-7059
45538,4-2963
45539,8-3593
45540,6-0189
45541,4-8620
45542,3-7385
45543,5-2357
45544,1-9288
45545,7-8256
45546,2-4726
45547,2-5319
45548,5-0986
45549,5-3031
45550,2-6675
45551,4-8997
45552,6-7282
45553,1-5996
45554,2-7648
45555,8-6458
45556,8-5395
45557,5-2805
45558,6-2777
45559,6-5512
45560,7-7765
45561,1-5606
45562,8-5166
45563,5-5047
45564,2-5212
45565,3-8280
45566,2-5316
45567,4-2159
45568,6-5152
45569,7-1709
45570,8-4210
45571,6-2671
45572,8-2032
45573,3-4539
45574,7-5394
45575,2-6612
45576,8-3419
45577,5-6925
45578,6-7270
45579,4-4822
45580,5-3045
45581,1-3183
45582,5-9456
45583,6-5467
45584,2-9331
45585,5-8425
45586,7-6048
45587,6-0557
45588,1-1650
45589,1-3174
45590,3-6149
45591,5-0900
45592,1-7636
45593,8-1933
45594,5-4952
45595,8-6054
45596,1-8502
45597,1-8931
45598,1-9246
45599,1-3264
45600,3-0399
45601,8-7177
45602,6-7982
45603,4-8074
45604,3-8218
45605,6-5670
45606,4-4325
45607,4-6900
45608,8-3839
45609,6-6913
45610,5-4019
45611,6-6233
45612,1-2842
45613,4-9763
45614,8-1506
45615,8-5757
45616,5-1298
45617,3-6702
45618,6-2750
45619,8-2855
45620,3-4667
45621,4-9469
45622,4-2784
45623,7-6406
45624,6-3205
45625,5-7364
45626,6-6115
45627,5-5451
45628,7-3762
45629,1-8360
45630,1-3739
45631,4-2631
45632,4-2026
45633,8-2266
45634,7-8916
45635,4-1186
45636,3-9542
45637,2-6555
45638,2-2676
45639,6-8731
45640,1-5114
45641,7-6785
45642,3-1649
45643,6-1034
45644,4-2412
45645,7-4307
45646,6-6027
45647,5-6319
45648,6-1785
45649,5-3912
45650,8-0035
45651,6-9815
45652,5-0695
45653,3-5148
45654,1-7193
45655,2-6739
45656,1-7739
45657,2-6037
45658,4-3033
45659,2-8107
45660,5-2065
45661,1-9460
45662,3-8248
45663,5-4032
45664,1-0824
45665,6-4647
45666,6-7845
45667,8-6919
45668,5-3717
45669,4-8140
45670,7-3622
45671,6-1806
45672,1-2303
45673,2-8166
45674,1-9516
45675,1-1488
45676,6-7771
45677,2-2066
45678,2-9928
45679,1-8446
45680,8-9522
45681,2-8810
45682,5-8590
45683,1-4858
45684,1-7100
45685,4-8523
45686,6-6869
45687,7-8616
45688,3-8712
45689,1-8556
45690,3-4741
45691,4-6797
45692,6-7030
45693,6-3064
45694,1-3109
45695,7-6766
45696,3-1792
45697,5-6797
45698,5-5157
45699,8-0562
45700,1-7160
45701,8-1075
45702,6-9933
45703,1-6477
45704,2-7733
45705,3-3668
45706,5-0374
45707,5-3660
45708,7-8785
45709,1-2630
45710,3-2360
45711,5-6106
45712,4-7001
45713,3-6008
45714,6-3149
45715,3-1120
45716,7-8202
45717,7-0376
45718,4-0945
45719,6-2730
45720,5-8475
45721,7-7504
45722,5-6372
45723,5-9645
45724,4-1771
45725,4-7729
45726,8-0253
45727,6-5820
45728,5-3130
45729,3-6837
45730,3-0394
45731,5-9128
45732,5-4529
45733,3-3516
45734,6-0245
45735,5-4591
45736,8-4278
45737,2-3024
45738,4-2604
45739,4-6813
45740,2-6022
45741,8-1652
45742,3-8613
45743,2-0830
45744,8-4287
45745,4-9691
45746,7-4734
45747,7-6574
45748,7-8394
45749,7-0400
45750,2-2550
45751,2-1943
45752,1-6273
45753,3-5347
45754,5-3052
45755,2-9288
45756,1-2178
45757,6-8652
45758,3-6003
45759,6-8732
45760,2-5097
45761,4-5980
45762,7-1338
45763,6-0933
45764,6-1752
45765,8-4031
45766,4-1233
45767,1-7631
45768,4-1529
45769,8-3137
45770,6-1674
45771,1-8419
45772,3-3700
45773,5-3320
45774,5-9129
45775,8-3411
45776,2-0648
45777,5-5120
45778,3-2024
45779,7-3513
45780,4-8394
45781,2-7404
45782,2-9655
45783,8-7576
45784,5-4519
45785,8-1903
45786,4-2346
45787,7-4155
45788,8-8897
45789,4-4956
45790,7-1337
45791,6-9560
45792,3-0300
45793,8-8239
45794,1-4065
45795,5-1314
45796,4-4328
45797,1-6143
45798,4-2242
45799,8-7458
45800,7-7916
45801,7-5448
45802,8-5525
45803,6-4098
45804,6-5436
45805,8-1627
45806,6-3876
45807,1-6311
45808,2-8680
45809,7-4196
45810,3-5637
45811,4-6607
45812,7-1049
45813,6-4888
45814,8-1895
45815,7-7716
45816,3-4509
45817,7-3701
45818,4-9931
45819,5-9340
45820,2-4281
45821,2-2368
45822,6-0359
45823,6-2225
45824,3-2957
45825,8-9600
45826,7-0365
45827,7-6768
45828,6-2957
45829,8-5439
45830,8-7226
45831,4-8866
45832,6-7400
45833,8-3405
45834,2-5259
45835,3-5617
45836,6-2332
45837,1-9876
45838,2-4437
45839,6-8815
45840,1-1882
45841,8-0844
45842,3-6099
45843,5-9444
45844,8-3730
45845,1-2802
45846,7-9947
45847,6-5841
45848,4-2729
45849,7-4817
45850,6-8940
45851,8-7880
45852,2-0949
45853,8-9115
45854,8-0157
45855,1-4363
45856,4-5559
45857,5-4867
45858,3-4601
45859,5-2373
45860,6-9932
45861,6-0556
45862,7-0446
45863,8-0514
45864,3-9717
45865,7-6304
45866,3-9924
45867,1-6679
45868,7-7645
45869,7-4461
45870,8-3348
45871,7-8498
45872,6-5050
45873,1-5432
45874,7-7442
45875,8-1450
45876,5-3491
45877,3-7475
45878,7-7827
45879,3-7996
45880,6-4245
45881,8-6426
45882,8-8640
45883,1-9080
45884,7-9570
45885,7-2626
45886,6-2936
45887,4-8979
45888,7-9750
45889,8-5347
45890,8-3138
45891,8-9716
45892,6-2244
45893,8-8246
45894,1-9968
45895,1-4052
45896,7-6458
45897,7-7984
45898,1-7361
45899,7-9525
45900,1-5888
45901,1-6812
45902,1-3500
45903,2-6769
45904,8-8823
45905,4-9640
45906,8-4686
45907,6-7291
45908,2-8104
45909,6-4791
45910,3-5389
45911,3-5118
45912,6-3889
45913,3-9071
45914,8-7628
45915,7-7325
45916,4-9834
45917,7-2613
45918,7-3668
45919,5-9139
45920,3-6639
45921,6-2064
45922,4-8435
45923,1-6771
45924,1-2498
45925,6-9449
45926,5-9026
45927,5-6357
45928,6-1893
45929,4-0405
45930,8-1752
45931,8-0646
45932,3-7121
45933,5-3315
45934,8-1166
45935,6-9814
45936,1-8577
45937,8-7873
45938,2-9665
45939,5-5584
45940,4-4389
45941,2-0682
45942,2-1550
45943,7-4347
45944,1-9753
45945,1-7896
45946,3-8935
45947,7-9167
45948,1-1588
45949,7-1844
45950,7-1385
45951,8-7478
45952,6-0570
45953,2-5506
45954,6-4623
45955,2-8193
45956,4-0995
45957,2-0314
45958,3-3220
45959,3-0783
45960,8-8539
45961,6-2217
45962,5-6948
45963,3-0814
45964,4-7511
45965,6-5034
45966,3-8101
45967,4-7442
45968,4-1100
45969,8-3124
45970,2-5473
45971,6-8533
45972,6-2418
45973,4-1296
45974,8-0935
45975,7-5632
45976,4-3922
45977,5-0685
45978,3-3422
45979,3-8575
45980,3-6737
45981,1-9281
45982,1-2193
45983,8-1877
45984,2-0368
45985,7-1484
45986,2-2099
45987,7-0645
45988,3-8344
45989,7-4197
45990,3-7286
45991,7-2918
45992,5-1735
45993,8-5369
45994,4-5593
45995,5-6926
45996,1-2684
45997,4-0339
45998,5-6838
45999,3-7570
46000,5-0630
46001,4-5691
46002,1-2580
46003,2-0607
46004,8-1350
46005,1-8866
46006,2-1725
46007,3-9355
46008,6-8802
46009,7-0454
46010,3-6199
46011,4-0090
46012,3-0131
46013,3-8686
46014,3-5527
46015,5-5951
46016,5-3599
46017,2-3966
46018,4-2376
46019,1-5164
46020,5-1569
46021,3-6257
46022,8-2756
46023,7-4491
46024,2-7644
46025,8-4198
46026,4-6003
46027,3-1143
46028,1-2017
46029,2-1532
46030,5-0077
46031,7-7087
46032,4-1735
46033,4-8936
46034,1-7598
46035,3-0599
46036,8-8233
46037,8-7907
46038,2-2707
46039,5-9939
46040,6-6872
46041,5-5335
46042,7-5430
46043,7-2033
46044,3-5940
46045,3-9811
46046,8-8215
46047,3-6662
46048,4-7051
46049,4-9503
46050,5-4994
46051,8-8083
46052,6-0963
46053,7-8811
46054,3-3709
46055,4-5204
46056,3-3239
46057,2-8494
46058,2-5672
46059,3-4094
46060,1-4216
46061,8-9478
46062,3-8657
46063,6-4062
46064,6-4380
46065,8-4074
46066,3-6189
46067,7-7787
46068,4-2471
46069,8-8266
46070,4-8775
46071,3-1654
46072,1-9329
46073,4-6111
46074,2-2033
46075,3-2056
46076,2-1471
46077,6-3400
46078,8-2990
46079,3-2755
46080,4-5386
46081,5-8433
46082,1-4728
46083,7-8332
46084,5-2959
46085,8-1260
46086,4-0073
46087,3-3451
46088,4-9050
46089,2-2442
46090,8-2970
46091,5-2278
46092,6-3686
46093,5-3272
46094,1-6508
46095,2-7138
46096,8-5339
46097,8-1045
46098,3-7905
46099,1-1008
46100,1-2251
46101,5-7294
46102,8-5640
46103,5-6794
46104,6-4649
46105,2-4411
46106,8-0414
46107,2-6235
46108,3-8767
46109,4-2640
46110,7-9340
46111,8-2144
46112,1-9245
46113,7-7153
46114,7-5590
46115,2-5895
46116,2-9804
46117,6-5947
46118,5-7311
46119,2-0999
46120,4-2797
46121,5-7665
46122,7-5815
46123,2-7529
46124,4-6046
46125,5-8340
46126,1-5687
46127,3-6391
46128,4-6448
46129,2-8004
46130,4-3517
46131,4-5117
46132,2-6985
46133,7-1085
46134,5-6476
46135,8-6266
46136,5-1475
46137,4-6490
46138,1-7013
46139,7-7404
46140,2-4581
46141,1-9339
46142,7-8590
46143,3-4091
46144,3-5236
46145,6-7204
46146,2-1599
46147,7-7494
46148,4-3434
46149,4-2856
46150,4-5479
46151,1-5622
46152,6-4267
46153,5-4061
46154,1-9882
46155,7-2521
46156,8-6374
46157,2-8460
46158,4-4199
46159,6-8695
46160,8-7712
46161,3-6604
46162,4-9423
46163,2-5567
46164,2-1315
46165,3-2167
46166,5-3126
46167,6-0953
46168,7-5259
46169,3-4369
46170,2-9321
46171,4-5024
46172,4-4694
46173,7-2988
46174,5-6382
46175,6-9851
46176,1-0846
46177,3-7266
46178,5-4993
46179,7-4816
46180,7-6383
46181,7-6809
46182,6-9095
46183,4-3212
46184,8-9932
46185,6-7670
46186,8-8211
46187,6-6852
46188,8-8671
46189,7-8761
46190,4-0560
46191,5-8519
46192,5-8860
46193,3-8266
46194,6-4088
46195,5-8527
46196,6-7522
46197,6-2950
46198,3-5507
46199,1-2946
46200,4-2169
46201,5-3651
46202,2-2761
46203,4-8397
46204,8-5405
46205,8-3665
46206,6-8860
46207,1-6557
46208,5-1035
46209,4-6536
46210,8-8835
46211,7-0646
46212,8-6055
46213,7-7346
46214,4-6805
46215,8-1931
46216,1-0946
46217,7-5435
46218,2-7178
46219,5-5876
46220,4-1829
46221,8-5179
46222,7-9204
46223,6-9716
46224,3-4791
46225,6-1287
46226,6-4536
46227,7-0336
46228,5-8148
46229,4-8448
46230,2-1835
46231,5-7568
46232,2-7238
46233,5-1750
46234,2-0089
46235,7-8657
46236,1-9018
46237,5-8633
46238,6-9329
46239,3-4296
