,lead
17272,8-2961
17273,1-7152
17274,7-3732
17275,6-4966
17276,8-5664
17277,4-8494
17278,1-4712
17279,1-1735
17280,5-3212
17281,2-8542
17282,6-1179
17283,8-8746
17284,8-5825
17285,2-6490
17286,2-4380
17287,6-2731
17288,1-5429
17289,1-9320
17290,8-6806
17291,2-5468
17292,4-9719
17293,1-6959
17294,1-4568
17295,8-1431
17296,3-1485
17297,5-2960
17298,4-5139
17299,8-8488
17300,8-5560
17301,4-1755
17302,7-6062
17303,3-1004
17304,5-4220
17305,5-6159
17306,4-7768
17307,7-6417
17308,5-3318
17309,1-0005
17310,6-8453
17311,8-3226
17312,3-3229
17313,5-9467
17314,6-9666
17315,3-4074
17316,4-7094
17317,5-9457
17318,3-9304
17319,7-0280
17320,5-8144
17321,3-9086
17322,4-3541
17323,8-4108
17324,1-5781
17325,6-6105
17326,4-2544
17327,2-0354
17328,7-7031
17329,2-4168
17330,6-3953
17331,8-0183
17332,6-3099
17333,5-7972
17334,4-7261
17335,1-4341
17336,5-5109
17337,1-5962
17338,6-4276
17339,7-7767
17340,5-5450
17341,4-0282
17342,1-1391
17343,6-3221
17344,5-6665
17345,3-5807
17346,5-6295
17347,1-9163
17348,3-5246
17349,7-3833
17350,8-3206
17351,6-8375
17352,7-5461
17353,1-5868
17354,2-1742
17355,3-0172
17356,1-4848
17357,8-5506
17358,3-5248
17359,6-1009
17360,5-6092
17361,3-2392
17362,7-1469
17363,4-4186
17364,7-1668
17365,6-6998
17366,3-0689
17367,3-8685
17368,4-2580
17369,5-1994
17370,6-0697
17371,8-9545
17372,6-1062
17373,2-2664
17374,8-9413
17375,2-0878
17376,2-4547
17377,8-0771
17378,7-3766
17379,1-8602
17380,3-9434
17381,8-1178
17382,3-8587
17383,3-1239
17384,5-8476
17385,7-9984
17386,5-6537
17387,6-4270
17388,7-9210
17389,8-1741
17390,1-3093
17391,1-9847
17392,7-7678
17393,2-1058
17394,7-1641
17395,8-8981
17396,8-6938
17397,7-1925
17398,2-4843
17399,8-2599
17400,6-2309
17401,1-3807
17402,8-8515
17403,3-5889
17404,8-8425
17405,6-3523
17406,2-3079
17407,4-6484
17408,2-2880
17409,7-5374
17410,7-4862
17411,2-6171
17412,4-5568
17413,6-5060
17414,6-4204
17415,8-2777
17416,1-1606
17417,5-8974
17418,2-1575
17419,3-6578
17420,2-8172
17421,4-6196
17422,5-6822
17423,6-1244
17424,8-7502
17425,7-0782
17426,4-7360
17427,5-5599
17428,5-5572
17429,8-1746
17430,6-1614
17431,4-9367
17432,8-7909
17433,1-7183
17434,6-9239
17435,6-8285
17436,7-6661
17437,5-5413
17438,1-1117
17439,3-4873
17440,4-9279
17441,3-8485
17442,6-8395
17443,5-2281
17444,8-5013
17445,2-3747
17446,5-7027
17447,4-2946
17448,6-2761
17449,5-8569
17450,3-7651
17451,7-4507
17452,5-7160
17453,2-9477
17454,2-8591
17455,8-7117
17456,8-8626
17457,5-9889
17458,8-1064
17459,3-8973
17460,6-7053
17461,5-0886
17462,1-9888
17463,3-6631
17464,5-3200
17465,5-8400
17466,6-2734
17467,7-4922
17468,3-8811
17469,7-7772
17470,4-9525
17471,7-4502
17472,7-3173
17473,3-2712
17474,6-6441
17475,5-3309
17476,2-7682
17477,5-7127
17478,1-3503
17479,6-2857
17480,5-0484
17481,3-0512
17482,4-2758
17483,6-5712
17484,1-3804
17485,2-0074
17486,6-5347
17487,3-0673
17488,4-3485
17489,6-7252
17490,6-8859
17491,8-0367
17492,3-1396
17493,8-6194
17494,6-8083
17495,1-1647
17496,4-6150
17497,7-3622
17498,1-6914
17499,3-7455
17500,1-4608
17501,2-9735
17502,8-9307
17503,1-2196
17504,8-6446
17505,8-6563
17506,2-0277
17507,5-5059
17508,5-2004
17509,2-6859
17510,6-6292
17511,6-3825
17512,2-8387
17513,5-2458
17514,8-2192
17515,8-0024
17516,7-7153
17517,3-1474
17518,1-1962
17519,5-9023
17520,5-1152
17521,2-5679
17522,1-6064
17523,1-6920
17524,3-4480
17525,3-3644
17526,2-1150
17527,1-2306
17528,8-0800
17529,4-8764
17530,6-0024
17531,3-9494
17532,7-0586
17533,3-8164
17534,8-8348
17535,5-1261
17536,4-0575
17537,6-8474
17538,6-6023
17539,5-8104
17540,7-9583
17541,8-3305
17542,2-5748
17543,8-6388
17544,3-0955
17545,1-9944
17546,5-7043
17547,8-6223
17548,7-6598
17549,7-2891
17550,4-0586
17551,8-1029
17552,7-6463
17553,4-6563
17554,8-9918
17555,4-8668
17556,7-6151
17557,8-7592
17558,7-0644
17559,3-6534
17560,4-0194
17561,1-9399
17562,1-7059
17563,5-8480
17564,8-6547
17565,7-6837
17566,8-7275
17567,1-5960
17568,2-0996
17569,2-3474
17570,7-5048
17571,4-9284
17572,8-8882
17573,8-3954
17574,6-0812
17575,4-8312
17576,5-1405
17577,2-1480
17578,6-8201
17579,6-6814
17580,1-5003
17581,6-3333
17582,1-0930
17583,4-7690
17584,4-0174
17585,7-5637
17586,5-1096
17587,3-7128
17588,5-0017
17589,4-9562
17590,3-5531
17591,5-2032
17592,1-5401
17593,7-2310
17594,8-2190
17595,6-8284
17596,5-4901
17597,7-8614
17598,3-3480
17599,6-2733
17600,2-7696
17601,2-3596
17602,3-5172
17603,7-6020
17604,4-9865
17605,3-4059
17606,5-9452
17607,4-7955
17608,3-2394
17609,6-4254
17610,2-1067
17611,8-6831
17612,7-9577
17613,5-7806
17614,4-7587
17615,2-6585
17616,8-0271
17617,1-4455
17618,8-7079
17619,7-6588
17620,2-0494
17621,4-7471
17622,7-1885
17623,4-9899
17624,5-4690
17625,7-7695
17626,7-6533
17627,1-2457
17628,8-4141
17629,5-9737
17630,8-7699
17631,5-6706
17632,4-1145
17633,4-2468
17634,7-6824
17635,6-3888
17636,8-3383
17637,5-6814
17638,4-6160
17639,5-9586
17640,3-8091
17641,1-0101
17642,4-2752
17643,8-1229
17644,2-9491
17645,4-2583
17646,8-3999
17647,2-0687
17648,2-1400
17649,5-9358
17650,8-5259
17651,6-0574
17652,7-8854
17653,8-7014
17654,6-6867
17655,7-5527
17656,4-6672
17657,5-9320
17658,2-4365
17659,2-1870
17660,4-5557
17661,7-7545
17662,1-1771
17663,8-1050
17664,4-1979
17665,5-3847
17666,6-6935
17667,2-9774
17668,8-8754
17669,8-0612
17670,8-0026
17671,5-7255
17672,2-8699
17673,7-2483
17674,7-6940
17675,1-5852
17676,8-2376
17677,1-2033
17678,2-7356
17679,8-3447
17680,8-7968
17681,8-9649
17682,6-1387
17683,7-9607
17684,6-9173
17685,1-2063
17686,6-2444
17687,1-0046
17688,3-9191
17689,6-2277
17690,8-9193
17691,7-6684
17692,3-3508
17693,1-0969
17694,6-7696
17695,6-2393
17696,4-9987
17697,7-8087
17698,6-9632
17699,7-1536
17700,3-3297
17701,2-6577
17702,6-4646
17703,1-1022
17704,5-1150
17705,8-0281
17706,4-9373
17707,1-1379
17708,1-8516
17709,2-0491
17710,5-5304
17711,2-9854
17712,7-8314
17713,1-6879
17714,5-6039
17715,1-2939
17716,3-9098
17717,8-6243
17718,6-1210
17719,8-7066
17720,8-8127
17721,1-6482
17722,7-2152
17723,2-8673
17724,5-7397
17725,2-4542
17726,2-1678
17727,3-1929
17728,3-8776
17729,3-7977
17730,7-4352
17731,5-0386
17732,2-2452
17733,6-5069
17734,1-1921
17735,1-5827
17736,2-9519
17737,5-3186
17738,6-5185
17739,7-1382
17740,8-1484
17741,6-8970
17742,4-0589
17743,6-9784
17744,6-1507
17745,5-3220
17746,6-7938
17747,5-9459
17748,7-8706
17749,3-0035
17750,2-8571
17751,4-9556
17752,8-7951
17753,4-1189
17754,4-1692
17755,4-4645
17756,1-8631
17757,7-2785
17758,1-6231
17759,3-8558
17760,1-0571
17761,1-5633
17762,8-6828
17763,7-9005
17764,8-1210
17765,4-6141
17766,8-7186
17767,8-1427
17768,6-3431
17769,6-4175
17770,3-3917
17771,1-1519
17772,2-4984
17773,5-0391
17774,2-4295
17775,3-5370
17776,1-8386
17777,1-4545
17778,6-0913
17779,6-4319
17780,3-5483
17781,7-9192
17782,7-6847
17783,6-1629
17784,3-1312
17785,6-4724
17786,4-5073
17787,1-8598
17788,2-9151
17789,5-9206
17790,2-1997
17791,7-5711
17792,2-2758
17793,5-6578
17794,6-0449
17795,1-9302
17796,7-6221
17797,3-6183
17798,5-7308
17799,2-0949
17800,3-7547
17801,2-2153
17802,7-8281
17803,1-2984
17804,5-2889
17805,8-4296
17806,4-4575
17807,5-2299
17808,1-1085
17809,3-4073
17810,1-7755
17811,6-5110
17812,5-0439
17813,1-5577
17814,6-3697
17815,8-7579
17816,1-2111
17817,8-6523
17818,6-6270
17819,5-8130
17820,8-1228
17821,1-9887
17822,2-0198
17823,6-4070
17824,5-6112
17825,7-5829
17826,7-9958
17827,5-0675
17828,7-3551
17829,3-5304
17830,8-4156
17831,6-6101
17832,6-8746
17833,4-4380
17834,1-9970
17835,6-7732
17836,3-1881
17837,6-1185
17838,8-9665
17839,6-2288
17840,6-0397
17841,5-8977
17842,8-5617
17843,2-3679
17844,7-9244
17845,3-7641
17846,7-1526
17847,7-7170
17848,3-3030
17849,6-7899
17850,4-2889
17851,1-2795
17852,4-1684
17853,7-6754
17854,5-5160
17855,5-7322
17856,7-3673
17857,3-1084
17858,6-3928
17859,5-9166
17860,7-6478
17861,6-4749
17862,2-5976
17863,3-6480
17864,1-7480
17865,4-3599
17866,4-9139
17867,6-2019
17868,2-4060
17869,7-8233
17870,2-0389
17871,7-3277
17872,3-8280
17873,2-1390
17874,7-5472
17875,2-9164
17876,2-4970
17877,5-0050
17878,3-5775
17879,1-0865
17880,6-8480
17881,8-4500
17882,1-3698
17883,1-9583
17884,1-2585
17885,8-8272
17886,1-9087
17887,1-4096
17888,4-6253
17889,6-4635
17890,1-7809
17891,8-1482
17892,6-8576
17893,5-5668
17894,2-8777
17895,7-3883
17896,1-8976
17897,1-0433
17898,8-7320
17899,8-2473
17900,3-8123
17901,1-2601
17902,8-8030
17903,6-0742
17904,5-9595
17905,4-9461
17906,8-5475
17907,5-6059
17908,7-3039
17909,6-1841
17910,6-7448
17911,7-8786
17912,6-8432
17913,7-0294
17914,1-5125
17915,6-5777
17916,1-8999
17917,7-7274
17918,5-0179
17919,2-1787
17920,2-2787
17921,1-0017
17922,6-9542
17923,4-2299
17924,4-5043
17925,6-4294
17926,8-2660
17927,6-6535
17928,1-0807
17929,6-2846
17930,2-5553
17931,6-9071
17932,5-5564
17933,2-2583
17934,6-4016
17935,8-1487
17936,2-5168
17937,4-6058
17938,4-6552
17939,1-6004
17940,4-5057
17941,6-0271
17942,2-0642
17943,8-0703
17944,6-1109
17945,3-0140
17946,4-8870
17947,5-3091
17948,3-3955
17949,8-1582
17950,5-3956
17951,2-9000
17952,1-3978
17953,5-7753
17954,1-3885
17955,3-1185
17956,4-9065
17957,6-3476
17958,2-9489
17959,2-7788
17960,3-0733
17961,2-8257
17962,8-4534
17963,2-6243
17964,6-4816
17965,6-8940
17966,8-5001
17967,7-5265
17968,5-8346
17969,1-8599
17970,6-9603
17971,7-5948
17972,8-9048
17973,5-9260
17974,5-1386
17975,6-5776
17976,3-0825
17977,7-0755
17978,5-5999
17979,1-0539
17980,8-9326
17981,1-0581
17982,7-3488
17983,3-7347
17984,8-7933
17985,5-4487
17986,7-2485
17987,3-0317
17988,4-6041
17989,2-9746
17990,8-9731
17991,8-6064
17992,5-5452
17993,1-4043
17994,3-3599
17995,6-2421
17996,2-8202
17997,2-2299
17998,7-6317
17999,5-1250
18000,8-6168
18001,7-7052
18002,3-1388
18003,4-4740
18004,1-2588
18005,6-3695
18006,4-7885
18007,2-9212
18008,4-4255
18009,6-2399
18010,2-0059
18011,1-8493
18012,4-0280
18013,7-1916
18014,1-7176
18015,4-3966
18016,8-0796
18017,2-9667
18018,8-6622
18019,5-8080
18020,5-1289
18021,5-0488
18022,8-1091
18023,5-4591
18024,7-4690
18025,3-8524
18026,3-3162
18027,2-9474
18028,8-3428
18029,7-3644
18030,6-3250
18031,1-0808
18032,6-3278
18033,2-0752
18034,1-4073
18035,1-5267
18036,3-3726
18037,2-0019
18038,1-8442
18039,4-0878
18040,3-9950
18041,3-9943
18042,4-1673
18043,5-7687
18044,5-3933
18045,3-5566
18046,6-1200
18047,6-9842
18048,5-6269
18049,1-2483
18050,6-1790
18051,4-8048
18052,3-9557
18053,8-1137
18054,6-1934
18055,3-7164
18056,5-0533
18057,6-3862
18058,1-1178
18059,8-8933
18060,6-3396
18061,8-6982
18062,1-4288
18063,7-6041
18064,8-7009
18065,8-5031
18066,1-0838
18067,1-1853
18068,5-4479
18069,5-6383
18070,6-9080
18071,3-1816
18072,1-4739
18073,6-1811
18074,3-8855
18075,7-1949
18076,8-5969
18077,3-8476
18078,2-7345
18079,2-4496
18080,6-0795
18081,6-3084
18082,8-8182
18083,2-8189
18084,4-1375
18085,1-6565
18086,2-4186
18087,6-3238
18088,3-9996
18089,5-2733
18090,3-3543
18091,8-2962
18092,4-5157
18093,4-5371
18094,1-4437
18095,6-8965
18096,1-9824
18097,4-0067
18098,7-4231
18099,8-6972
18100,4-9435
18101,5-3571
18102,5-7182
18103,5-2951
18104,7-3985
18105,4-0440
18106,7-8622
18107,2-2584
18108,3-9275
18109,7-9994
18110,8-4599
18111,5-5793
18112,1-1324
18113,7-3792
18114,8-4003
18115,7-3480
18116,3-2056
18117,1-4210
18118,3-9908
18119,6-4010
18120,8-8456
18121,3-1667
18122,8-0389
18123,5-8181
18124,3-9685
18125,1-3969
18126,6-0300
18127,4-2887
18128,5-6824
18129,1-9416
18130,1-1163
18131,8-1618
18132,5-6155
18133,7-9945
18134,1-3063
18135,3-9839
18136,8-7556
18137,8-6394
18138,1-3027
18139,3-5602
18140,7-4048
18141,6-0637
18142,8-7481
18143,1-6624
18144,8-0303
18145,7-4328
18146,7-8398
18147,2-0292
18148,8-6584
18149,6-3857
18150,5-3343
18151,6-7138
18152,4-8902
18153,6-6873
18154,8-8207
18155,8-5686
18156,3-4910
18157,7-1596
18158,1-8423
18159,5-1806
18160,2-7639
18161,2-4239
18162,2-8968
18163,3-2170
18164,8-5538
18165,1-8163
18166,5-8238
18167,2-6581
18168,5-9597
18169,2-1068
18170,7-3993
18171,7-9167
18172,6-3984
18173,3-3195
18174,7-4371
18175,5-9257
18176,2-0357
18177,8-4622
18178,1-0563
18179,8-4908
18180,1-6568
18181,5-7173
18182,6-6874
18183,6-3743
18184,7-6693
18185,6-5563
18186,7-4877
18187,8-0514
18188,5-2769
18189,4-4987
18190,3-8611
18191,6-1742
18192,8-4743
18193,5-2567
18194,5-1813
18195,3-7740
18196,2-7778
18197,4-7651
18198,6-8956
18199,3-1747
18200,1-2975
18201,8-4106
18202,7-5360
18203,8-4621
18204,3-5995
18205,4-3777
18206,8-4853
18207,8-6711
18208,4-9343
18209,6-5814
18210,6-6702
18211,1-1984
18212,3-7759
18213,1-6094
18214,4-8850
18215,8-8845
18216,5-7932
18217,8-0783
18218,8-5889
18219,6-9854
18220,3-0477
18221,3-7202
18222,3-6999
18223,2-4145
18224,7-2620
18225,8-2078
18226,5-5671
18227,6-2272
18228,4-8365
18229,7-1574
18230,3-0397
18231,6-8825
18232,8-4530
18233,1-2350
18234,8-3492
18235,5-1335
18236,7-5358
18237,1-6695
18238,6-1647
18239,1-9128
18240,8-6272
18241,8-9342
18242,2-3463
18243,8-9031
18244,5-5462
18245,8-8781
18246,5-3471
18247,1-1383
18248,8-6782
18249,8-5093
18250,3-6172
18251,8-5703
18252,6-3008
18253,8-4883
18254,8-9801
18255,7-7329
18256,7-7589
18257,7-8428
18258,2-3983
18259,5-8231
18260,1-8898
18261,6-1315
18262,4-2848
18263,5-5225
18264,2-9465
18265,4-4496
18266,8-1230
18267,1-6597
18268,1-6344
18269,2-0257
18270,8-8354
18271,1-3893
18272,3-8975
18273,1-0860
18274,3-1049
18275,4-9375
18276,5-7680
18277,7-5913
18278,4-6473
18279,5-1741
18280,8-2614
18281,1-8147
18282,3-8454
18283,3-0839
18284,6-5100
18285,5-1066
18286,3-3557
18287,1-7536
18288,1-4961
18289,7-1957
18290,7-7026
18291,2-8891
18292,8-3937
18293,8-7233
18294,8-5768
18295,6-0922
18296,7-3637
18297,6-7406
18298,6-2525
18299,4-7785
18300,8-9227
18301,3-1813
18302,6-6423
18303,2-2379
18304,1-7852
18305,8-3393
18306,4-5846
18307,1-8916
18308,8-8723
18309,5-7863
18310,4-4350
18311,4-9593
18312,8-8332
18313,3-4253
18314,6-8494
18315,6-2785
18316,8-6676
18317,6-5246
18318,7-7809
18319,6-0940
18320,5-6619
18321,2-4297
18322,2-9325
18323,1-1546
18324,4-9708
18325,5-2422
18326,8-4253
18327,7-7955
18328,7-4141
18329,7-9616
18330,3-2568
18331,1-3123
18332,5-8743
18333,7-4281
18334,7-9184
18335,8-6202
18336,3-2332
18337,8-4449
18338,6-8175
18339,5-2454
18340,8-7504
18341,6-1405
18342,7-5443
18343,1-6871
18344,2-3443
18345,5-3139
18346,5-6669
18347,1-7460
18348,6-5081
18349,1-4185
18350,5-9002
18351,5-5839
18352,3-2351
18353,3-0772
18354,6-7109
18355,5-6858
18356,7-3688
18357,6-8839
18358,4-9088
18359,3-6757
18360,2-6089
18361,6-8084
18362,6-2436
18363,7-7217
18364,3-4639
18365,8-7227
18366,5-6114
18367,4-4559
18368,1-4844
18369,3-9113
18370,8-4452
18371,5-7646
18372,1-0886
18373,2-3553
18374,3-1933
18375,5-6329
18376,5-4509
18377,6-8936
18378,8-3299
18379,3-9006
18380,5-4532
18381,7-6851
18382,6-4750
18383,2-4241
18384,1-6001
18385,3-3906
18386,8-5685
18387,1-3186
18388,7-5423
18389,5-9147
18390,8-7091
18391,2-5058
18392,6-1423
18393,4-0339
18394,6-2994
18395,5-6668
18396,6-0073
18397,8-1678
18398,3-6278
18399,3-2917
18400,1-6388
18401,8-9959
18402,5-9529
18403,5-8272
18404,7-2641
18405,8-0746
18406,8-4188
18407,8-6423
18408,4-4588
18409,1-4709
18410,6-0881
18411,3-0355
18412,3-5285
18413,5-7629
18414,3-4697
18415,6-4443
18416,6-1084
18417,5-4504
18418,7-0609
18419,8-9721
18420,7-6823
18421,7-2582
18422,2-7761
18423,7-3378
18424,1-8121
18425,7-3658
18426,3-4722
18427,3-5509
18428,5-5653
18429,8-4041
18430,2-7965
18431,6-2486
18432,6-8273
18433,8-6738
18434,1-4500
18435,8-9462
18436,2-3966
18437,1-5505
18438,6-2639
18439,2-9456
18440,6-5699
18441,7-0290
18442,7-7813
18443,8-3897
18444,2-9884
18445,7-6746
18446,7-1669
18447,3-9738
18448,2-7099
18449,5-8568
18450,7-5789
18451,6-9972
18452,5-7632
18453,7-9121
18454,1-9667
18455,1-7941
18456,1-2050
18457,3-5063
18458,8-2963
18459,1-3479
18460,7-5149
18461,7-9998
18462,6-1610
18463,3-8664
18464,4-2051
18465,8-8143
18466,1-4117
18467,3-2943
18468,6-8042
18469,3-5528
18470,7-7508
18471,1-9346
18472,5-7139
18473,8-8632
18474,6-2925
18475,5-9758
18476,1-9269
18477,2-9764
18478,1-3482
18479,6-6137
18480,2-0161
18481,5-7344
18482,8-0289
18483,4-5992
18484,8-3628
18485,2-0680
18486,3-7788
18487,6-6326
18488,3-2685
18489,7-7492
18490,6-2232
18491,7-3079
18492,6-5559
18493,7-4674
18494,3-7250
18495,5-9821
18496,2-7274
18497,5-5622
18498,8-9767
18499,5-5146
18500,1-2542
18501,8-7451
18502,5-2344
18503,8-3207
18504,4-2563
18505,6-6138
18506,1-5699
18507,1-0399
18508,7-8097
18509,2-3568
18510,5-2320
18511,8-3230
18512,2-9553
18513,3-7568
18514,5-8372
18515,3-5796
18516,1-8413
18517,8-6103
18518,7-0931
18519,7-7090
18520,1-6010
18521,7-1980
18522,1-3453
18523,7-5299
18524,5-5325
18525,6-2937
18526,1-1246
18527,7-4542
18528,4-4796
18529,4-8344
18530,6-0848
18531,3-8219
18532,1-5785
18533,3-7766
18534,2-6557
18535,8-6289
18536,3-0722
18537,7-9151
18538,7-7292
18539,7-9140
18540,1-4717
18541,8-8078
18542,5-8171
18543,6-0962
18544,7-0906
18545,7-5440
18546,1-7384
18547,6-4899
18548,4-9370
18549,3-5979
18550,3-4817
18551,3-2877
18552,6-4883
18553,8-6013
18554,3-8287
18555,6-2690
18556,4-4258
18557,5-2800
18558,8-0296
18559,6-8356
18560,4-4687
18561,6-3583
18562,1-1103
18563,1-0295
18564,1-2167
18565,1-3009
18566,3-2584
18567,8-6542
18568,7-5924
18569,6-0041
18570,5-7846
18571,8-0698
18572,6-9670
18573,4-2762
18574,3-9934
18575,5-0960
18576,1-8019
18577,7-7604
18578,7-4405
18579,3-0141
18580,5-9425
18581,5-9884
18582,1-2869
18583,4-5578
18584,7-2797
18585,3-8514
18586,7-2886
18587,6-4140
18588,8-6063
18589,7-4424
18590,3-9319
18591,5-1667
18592,4-6089
18593,4-8749
18594,1-3042
18595,2-5783
18596,6-9679
18597,7-9897
18598,3-5824
18599,7-7241
18600,1-7463
18601,7-6973
18602,1-3554
18603,3-8294
18604,8-0000
18605,6-8361
18606,5-4860
18607,6-9708
18608,6-5330
18609,1-7948
18610,1-0896
18611,3-9660
18612,4-3489
18613,5-1387
18614,7-2827
18615,2-3282
18616,8-0776
18617,5-2003
18618,3-4418
18619,4-4870
18620,4-1199
18621,7-9208
18622,4-8179
18623,8-9321
18624,6-9473
18625,3-9176
18626,3-9530
18627,2-4472
18628,6-0412
18629,6-6106
18630,2-3447
18631,2-9787
18632,2-4269
18633,6-5645
18634,1-4551
18635,8-6514
18636,5-2977
18637,7-3696
18638,7-4812
18639,7-7433
18640,1-3688
18641,1-8033
18642,3-2488
18643,8-7829
18644,7-9980
18645,5-3783
18646,4-8250
18647,6-9229
18648,7-4624
18649,8-8478
18650,3-1241
18651,1-4079
18652,1-4083
18653,2-5560
18654,6-4400
18655,2-5680
18656,7-9517
18657,8-4227
18658,4-2568
18659,5-3051
18660,7-7206
18661,7-7032
18662,4-1955
18663,3-1176
18664,2-6772
18665,6-5468
18666,5-6252
18667,1-3985
18668,4-5757
18669,7-2137
18670,3-5878
18671,1-2448
18672,3-5470
18673,5-3983
18674,7-8856
18675,7-7326
18676,7-0947
18677,8-6233
18678,5-2312
18679,7-7501
18680,4-7896
18681,1-6663
18682,8-6448
18683,5-4032
18684,1-8626
18685,8-4412
18686,6-1797
18687,5-8930
18688,5-8051
18689,7-0861
18690,3-9767
18691,6-1510
18692,7-1768
18693,5-6535
18694,6-3759
18695,8-0614
18696,3-1958
18697,1-7444
18698,7-1757
18699,5-8606
18700,7-9613
18701,8-5704
18702,8-6337
18703,3-5976
18704,6-5780
18705,6-8848
18706,4-8823
18707,4-0561
18708,3-9955
18709,6-5163
18710,5-6078
18711,1-1908
18712,2-8475
18713,3-5963
18714,6-3180
18715,1-9577
18716,1-5082
18717,6-6649
18718,3-3384
18719,1-0880
18720,8-3292
18721,2-0950
18722,5-4521
18723,7-4331
18724,8-4185
18725,8-0056
18726,7-8293
18727,5-6765
18728,2-9986
18729,5-9391
18730,5-7226
18731,6-5169
18732,1-8865
18733,1-2203
18734,5-0399
18735,2-9571
18736,5-9161
18737,8-6274
18738,8-3687
18739,3-9879
18740,1-2841
18741,3-2888
18742,8-4963
18743,7-0135
18744,4-6391
18745,5-4425
18746,3-5554
18747,4-2590
18748,4-3087
18749,7-3719
18750,5-6403
18751,6-7508
18752,7-3312
18753,3-9667
18754,1-4706
18755,4-0546
18756,1-6890
18757,4-0472
18758,6-9942
18759,2-4672
18760,3-9611
18761,6-6360
18762,8-9125
18763,7-1736
18764,1-0128
18765,8-7564
18766,6-0554
18767,6-4686
18768,2-0254
18769,6-8255
18770,2-0951
18771,8-0886
18772,2-1646
18773,6-7453
18774,5-8918
18775,7-4749
18776,7-6092
18777,5-1669
18778,7-4483
18779,1-9658
18780,1-9726
18781,8-8220
18782,3-3641
18783,2-9443
18784,3-1791
18785,6-3376
18786,7-3359
18787,2-2199
18788,5-3277
18789,5-1244
18790,2-6944
18791,2-5865
18792,3-1053
18793,2-8458
18794,7-2541
18795,6-5479
18796,5-7735
18797,7-8060
18798,8-9292
18799,8-2203
18800,2-2341
18801,8-7746
18802,5-2397
18803,4-2378
18804,4-1983
18805,5-3516
18806,3-7220
18807,6-6208
18808,5-8056
18809,1-1314
18810,8-3953
18811,8-5527
18812,2-5485
18813,1-5056
18814,8-7262
18815,8-6470
18816,2-2699
18817,1-1114
18818,8-3136
18819,7-8246
18820,3-0188
18821,8-6302
18822,1-1345
18823,5-0254
18824,2-5787
18825,8-4483
18826,1-8954
18827,5-0030
18828,2-4966
18829,2-2239
18830,1-5112
18831,2-8746
18832,6-0388
18833,1-6082
18834,1-3746
18835,7-5962
18836,6-8411
18837,6-2649
18838,5-0373
18839,6-7048
18840,1-3281
18841,8-7851
18842,7-2251
18843,4-6812
18844,5-1545
18845,7-2288
18846,4-9686
18847,8-6875
18848,6-9217
18849,4-2199
18850,7-3131
18851,3-1675
18852,8-1965
18853,2-7146
18854,5-4822
18855,5-4410
18856,7-2349
18857,8-6097
18858,8-0766
18859,2-4447
18860,3-6363
18861,4-6860
18862,3-7003
18863,1-9356
18864,4-9702
18865,4-5884
18866,7-7087
18867,2-0172
18868,7-4316
18869,1-7215
18870,3-1542
18871,8-8350
18872,5-6256
18873,4-3856
18874,1-3865
18875,7-4575
18876,7-4805
18877,3-3585
18878,5-3871
18879,1-1007
18880,8-7818
18881,7-9844
18882,5-5963
18883,7-1448
18884,8-8726
18885,5-7258
18886,6-6766
18887,6-2506
18888,8-0881
18889,1-2277
18890,1-0065
18891,7-7937
18892,6-9424
18893,2-5986
18894,3-0778
18895,3-3489
18896,1-1418
18897,2-0792
18898,7-3602
18899,1-6781
18900,8-5834
18901,2-3185
18902,5-4878
18903,2-8695
18904,6-8307
18905,3-7951
18906,1-0326
18907,7-0553
18908,8-8176
18909,8-2517
18910,8-8808
18911,2-1643
18912,1-5490
18913,7-0525
18914,5-5326
18915,2-4982
18916,7-4350
18917,5-3699
18918,7-6615
18919,3-0288
18920,4-0150
18921,7-8664
18922,1-0237
18923,2-7746
18924,1-5376
18925,3-9637
18926,8-2900
18927,5-7889
18928,4-3170
18929,3-0890
18930,6-7318
18931,8-1546
18932,7-6747
18933,4-5093
18934,1-3870
18935,1-0253
18936,5-0617
18937,6-9944
18938,8-8317
18939,4-1948
18940,7-2270
18941,6-0091
18942,5-4756
18943,5-3615
18944,1-0653
18945,7-6289
18946,2-8854
18947,4-3678
18948,1-0925
18949,5-1208
18950,5-5428
18951,1-4527
18952,2-0068
18953,4-2857
18954,1-9310
18955,8-0531
18956,6-2465
18957,2-3352
18958,2-0580
18959,6-5024
18960,5-7514
18961,6-7563
18962,5-5537
18963,5-2288
18964,1-4166
18965,4-6800
18966,6-6834
18967,7-3932
18968,1-4056
18969,7-6826
18970,8-2141
18971,5-0191
18972,8-0025
18973,6-3900
18974,7-0272
18975,7-7382
18976,8-0829
18977,5-7540
18978,2-0860
18979,7-4703
18980,6-7996
18981,4-8570
18982,1-6865
18983,2-1386
18984,2-1560
18985,5-0697
18986,2-8794
18987,4-2942
18988,3-8240
18989,6-3543
18990,7-1584
18991,6-1313
18992,3-8472
18993,2-0450
18994,5-7184
18995,3-7271
18996,2-6453
18997,5-7838
18998,4-4290
18999,7-9565
19000,4-6140
19001,8-4521
19002,3-7254
19003,4-7761
19004,1-1734
19005,3-8690
19006,2-0783
19007,8-3112
19008,8-8667
19009,2-1263
19010,4-7491
19011,8-2968
19012,1-8697
19013,7-2260
19014,6-0621
19015,1-4179
19016,8-7867
19017,4-7758
19018,4-4693
19019,7-1423
19020,5-2335
