,lead
40287,3-7699
40288,6-7262
40289,3-3039
40290,1-1481
40291,3-2459
40292,1-8898
40293,8-4475
40294,3-6608
40295,8-5412
40296,4-6103
40297,7-5795
40298,3-7099
40299,1-1129
40300,1-8996
40301,7-0819
40302,8-6059
40303,4-5804
40304,3-4804
40305,1-6925
40306,5-7216
40307,7-4923
40308,6-9857
40309,7-3843
40310,4-0327
40311,2-1834
40312,6-5218
40313,5-1388
40314,5-7528
40315,3-7236
40316,2-1227
40317,5-5291
40318,8-9301
40319,5-2342
40320,7-3559
40321,5-8709
40322,2-2232
40323,7-3611
40324,5-0296
40325,6-5051
40326,7-0647
40327,7-1691
40328,1-7775
40329,6-8634
40330,2-3452
40331,3-0946
40332,8-5855
40333,2-0216
40334,6-5312
40335,8-5175
40336,4-9477
40337,2-3113
40338,4-8778
40339,1-9671
40340,3-3883
40341,2-2593
40342,2-1086
40343,4-6797
40344,8-2832
40345,3-7944
40346,2-5774
40347,2-1975
40348,5-3246
40349,6-4214
40350,4-1042
40351,1-9220
40352,5-2458
40353,1-3552
40354,1-5637
40355,2-3990
40356,8-3517
40357,2-2072
40358,8-4779
40359,1-4227
40360,3-0618
40361,6-4351
40362,8-8724
40363,7-8445
40364,4-2129
40365,3-8702
40366,5-5821
40367,4-9678
40368,3-8808
40369,1-0230
40370,1-4317
40371,8-5512
40372,6-9791
40373,7-0637
40374,5-3126
40375,4-3401
40376,8-6427
40377,6-7383
40378,2-7797
40379,8-8397
40380,4-4252
40381,3-5764
40382,6-9067
40383,1-5298
40384,8-4883
40385,2-4744
40386,6-9546
40387,3-2059
40388,3-7254
40389,2-9557
40390,6-2448
40391,1-8989
40392,6-8410
40393,1-0854
40394,1-8626
40395,3-4859
40396,7-1373
40397,7-8665
40398,2-6686
40399,7-8260
40400,1-0997
40401,6-1797
40402,8-1458
40403,4-7245
40404,4-8183
40405,5-7919
40406,3-8727
40407,6-5129
40408,2-1471
40409,6-6063
40410,7-5741
40411,7-0846
40412,5-3693
40413,5-5886
40414,1-6481
40415,2-6039
40416,5-1151
40417,4-2593
40418,6-4990
40419,8-8107
40420,4-1629
40421,5-1360
40422,5-7971
40423,1-9322
40424,3-2695
40425,6-0628
40426,8-3057
40427,3-2033
40428,2-5766
40429,3-9905
40430,6-3073
40431,8-0832
40432,3-0411
40433,1-0326
40434,5-2253
40435,8-3606
40436,7-9264
40437,6-0967
40438,5-7927
40439,2-9433
40440,7-5269
40441,7-4858
40442,4-5933
40443,3-1860
40444,7-6822
40445,7-6762
40446,4-9433
40447,3-1403
40448,4-2332
40449,4-4320
40450,1-6168
40451,5-8991
40452,4-1084
40453,1-3649
40454,5-7845
40455,5-5391
40456,4-2584
40457,3-2555
40458,4-5073
40459,1-6143
40460,3-6367
40461,3-6166
40462,5-3722
40463,6-5962
40464,8-3946
40465,4-0310
40466,4-4977
40467,8-4189
40468,2-4410
40469,1-7224
40470,3-6333
40471,6-3111
40472,2-0729
40473,4-7098
40474,2-2669
40475,7-2268
40476,4-8408
40477,5-5406
40478,2-0596
40479,7-9912
40480,6-3761
40481,4-0768
40482,4-3531
40483,8-6626
40484,7-8752
40485,7-7515
40486,4-9816
40487,1-0054
40488,1-5389
40489,5-2340
40490,4-2780
40491,6-7357
40492,7-7217
40493,6-7547
40494,5-5031
40495,5-0670
40496,6-1667
40497,4-1931
40498,8-0916
40499,4-3089
40500,6-9644
40501,8-7055
40502,4-6494
40503,7-5305
40504,3-8152
40505,2-3002
40506,6-8421
40507,8-8988
40508,3-6700
40509,8-4905
40510,6-5180
40511,4-9802
40512,3-0172
40513,8-2316
40514,3-5922
40515,8-7147
40516,6-7879
40517,7-4787
40518,7-1083
40519,4-7684
40520,4-5229
40521,2-4504
40522,5-1983
40523,5-2247
40524,8-1411
40525,3-5697
40526,1-1884
40527,5-4336
40528,6-0849
40529,5-2648
40530,2-5199
40531,7-5240
40532,2-5681
40533,8-5555
40534,3-8065
40535,6-3859
40536,7-8550
40537,7-6646
40538,1-2149
40539,1-1027
40540,4-4069
40541,4-0368
40542,2-7412
40543,3-3853
40544,1-8436
40545,7-3983
40546,2-9481
40547,8-6941
40548,4-7977
40549,3-1100
40550,7-4169
40551,8-3893
40552,1-8638
40553,4-6919
40554,2-0675
40555,6-4986
40556,8-5164
40557,8-5551
40558,8-8926
40559,3-7934
40560,4-8042
40561,1-3160
40562,7-0202
40563,1-3573
40564,1-8865
40565,5-7766
40566,8-5184
40567,5-1289
40568,5-8514
40569,5-9538
40570,1-7134
40571,6-4920
40572,7-9589
40573,7-6162
40574,7-4825
40575,7-4202
40576,1-0011
40577,8-8738
40578,4-6930
40579,1-8313
40580,7-8461
40581,4-3761
40582,8-8522
40583,3-8673
40584,2-3336
40585,7-3831
40586,1-8225
40587,3-1800
40588,6-1016
40589,8-6009
40590,3-1148
40591,3-6701
40592,5-6586
40593,2-0628
40594,4-0985
40595,7-1581
40596,3-3573
40597,1-2542
40598,4-0717
40599,3-9730
40600,3-1039
40601,8-8832
40602,6-7981
40603,3-2982
40604,8-5212
40605,8-2404
40606,8-3982
40607,6-3328
40608,2-3005
40609,2-3135
40610,3-6429
40611,6-1133
40612,5-2499
40613,7-8523
40614,1-4495
40615,4-5837
40616,7-3573
40617,7-0226
40618,4-3925
40619,4-0255
40620,2-9639
40621,6-1682
40622,2-4406
40623,5-4747
40624,4-5637
40625,2-9025
40626,8-2637
40627,1-4028
40628,7-3981
40629,2-1810
40630,2-1787
40631,1-5177
40632,4-7313
40633,2-6971
40634,6-1376
40635,1-7425
40636,1-7243
40637,5-7349
40638,6-4467
40639,2-4851
40640,7-8780
40641,1-0993
40642,7-7954
40643,5-6617
40644,5-8741
40645,7-6896
40646,1-3633
40647,6-9498
40648,6-6915
40649,8-6547
40650,8-8093
40651,3-8280
40652,4-2577
40653,4-4588
40654,4-3241
40655,5-8956
40656,5-7139
40657,3-9558
40658,1-6927
40659,5-0434
40660,8-6340
40661,3-0647
40662,5-8770
40663,8-3963
40664,8-4420
40665,5-0880
40666,1-1324
40667,8-6462
40668,8-0037
40669,8-5361
40670,6-1143
40671,6-4278
40672,8-5395
40673,4-3916
40674,8-8028
40675,2-3642
40676,3-6373
40677,3-9713
40678,1-6416
40679,1-2042
40680,3-1835
40681,5-0614
40682,2-5278
40683,1-3851
40684,2-6099
40685,4-6543
40686,1-0399
40687,1-7537
40688,7-6420
40689,6-3846
40690,2-4772
40691,8-9155
40692,2-2024
40693,1-2576
40694,6-0339
40695,4-3099
40696,6-6116
40697,5-3197
40698,4-1133
40699,6-8415
40700,3-4633
40701,1-4549
40702,7-0112
40703,1-0419
40704,2-6179
40705,3-4487
40706,6-9887
40707,3-9107
40708,7-4640
40709,6-6734
40710,3-3534
40711,5-5440
40712,1-4735
40713,5-6115
40714,6-9972
40715,5-2607
40716,8-4254
40717,1-0546
40718,4-5973
40719,1-8520
40720,8-7994
40721,4-6089
40722,2-5867
40723,2-3274
40724,3-9806
40725,7-1783
40726,8-9235
40727,5-6815
40728,8-0587
40729,2-0690
40730,2-4451
40731,2-9402
40732,4-1480
40733,4-4323
40734,5-0262
40735,4-4663
40736,2-4418
40737,6-7350
40738,2-9648
40739,5-7244
40740,5-9258
40741,6-5344
40742,2-5435
40743,1-4697
40744,2-5054
40745,5-9770
40746,3-9077
40747,2-7626
40748,3-1960
40749,4-6076
40750,6-4630
40751,6-5675
40752,8-1772
40753,2-6665
40754,5-1865
40755,5-3542
40756,7-3054
40757,1-0629
40758,1-4198
40759,1-5770
40760,8-5042
40761,1-8639
40762,7-7357
40763,8-7037
40764,3-8816
40765,2-7803
40766,8-1785
40767,2-5441
40768,3-9335
40769,6-7745
40770,2-1968
40771,4-9255
40772,6-1161
40773,4-0071
40774,6-5843
40775,4-5600
40776,4-4559
40777,1-6288
40778,3-7647
40779,3-7091
40780,2-9467
40781,3-7331
40782,1-3202
40783,5-8451
40784,2-5837
40785,4-8654
40786,1-3956
40787,1-0197
40788,2-7982
40789,7-2150
40790,6-2534
40791,5-7899
40792,4-7387
40793,5-0484
40794,8-0580
40795,3-5830
40796,8-7094
40797,6-2383
40798,1-0841
40799,5-4485
40800,3-5532
40801,4-5444
40802,2-7534
40803,1-8086
40804,5-9866
40805,8-1326
40806,7-8935
40807,8-4894
40808,2-7287
40809,2-3831
40810,2-4700
40811,4-1409
40812,1-6079
40813,8-9478
40814,6-4993
40815,1-4601
40816,2-6145
40817,2-6933
40818,2-1003
40819,1-1246
40820,2-0997
40821,5-1969
40822,1-6233
40823,5-5936
40824,4-1663
40825,5-1545
40826,7-3598
40827,4-4496
40828,3-7843
40829,6-2619
40830,5-5615
40831,2-8104
40832,2-6138
40833,8-9631
40834,7-4810
40835,8-8217
40836,4-7700
40837,2-2970
40838,5-3442
40839,7-7266
40840,3-1475
40841,6-6408
40842,3-8137
40843,7-7839
40844,4-2008
40845,5-4782
40846,8-9333
40847,2-4299
40848,8-8800
40849,5-3318
40850,6-2048
40851,6-9892
40852,1-7347
40853,2-8453
40854,4-7542
40855,4-4016
40856,4-6720
40857,6-2958
40858,8-5297
40859,2-3044
40860,4-8060
40861,2-4642
40862,6-0847
40863,6-0125
40864,4-9677
40865,5-6745
40866,3-5057
40867,2-9387
40868,3-5708
40869,3-4059
40870,5-9437
40871,5-6316
40872,1-1802
40873,2-3520
40874,2-0883
40875,5-4648
40876,1-1582
40877,1-6085
40878,2-6521
40879,7-8437
40880,3-7267
40881,7-9447
40882,7-4387
40883,5-3288
40884,8-2397
40885,8-7116
40886,1-3674
40887,7-9374
40888,2-9254
40889,3-6771
40890,7-9279
40891,3-9128
40892,7-6659
40893,7-3481
40894,1-7665
40895,3-7155
40896,2-3695
40897,8-9448
40898,1-2247
40899,3-3756
40900,5-9062
40901,8-5027
40902,5-2022
40903,2-4818
40904,1-3983
40905,5-2100
40906,4-7146
40907,2-2391
40908,6-4598
40909,3-9064
40910,5-5100
40911,2-6402
40912,3-8929
40913,7-8112
40914,2-2629
40915,2-2019
40916,2-3472
40917,8-8737
40918,2-8678
40919,7-1604
40920,1-6585
40921,4-4215
40922,4-1444
40923,3-6763
40924,6-2781
40925,6-3501
40926,2-4809
40927,8-2492
40928,1-7760
40929,3-4511
40930,5-1607
40931,3-0547
40932,4-9253
40933,6-1990
40934,3-8386
40935,1-7573
40936,8-2692
40937,7-1851
40938,1-5310
40939,1-3511
40940,4-0972
40941,2-8941
40942,3-9321
40943,3-9160
40944,6-8535
40945,8-7527
40946,4-9038
40947,2-9355
40948,8-8760
40949,5-1053
40950,7-2428
40951,7-7815
40952,2-3843
40953,8-4988
40954,2-8060
40955,6-0408
40956,6-8317
40957,3-4752
40958,4-1761
40959,8-8102
40960,8-1260
40961,1-8825
40962,4-5758
40963,3-8997
40964,2-2838
40965,5-4288
40966,8-6963
40967,3-5215
40968,3-4212
40969,3-0355
40970,4-6011
40971,4-8969
40972,3-2711
40973,1-1704
40974,5-0004
40975,5-8819
40976,8-6559
40977,4-1939
40978,1-0471
40979,6-2089
40980,7-1118
40981,1-0850
40982,5-9299
40983,1-2020
40984,5-6971
40985,4-6675
40986,4-6064
40987,4-3315
40988,4-1936
40989,5-2163
40990,6-8152
40991,5-1956
40992,2-2592
40993,5-3788
40994,4-6570
40995,1-4288
40996,2-2456
40997,7-0222
40998,2-7414
40999,1-7063
41000,3-0332
41001,7-6929
41002,1-5481
41003,4-0508
41004,7-9208
41005,8-1356
41006,8-6431
41007,4-3279
41008,2-6705
41009,7-1421
41010,7-4302
41011,7-7143
41012,7-7696
41013,1-0812
41014,6-9466
41015,5-3090
41016,2-8225
41017,7-8308
41018,6-2012
41019,8-4257
41020,4-6391
41021,7-2070
41022,2-9313
41023,8-9498
41024,7-8775
41025,4-2546
41026,3-7151
41027,1-8633
41028,8-2707
41029,7-6771
41030,6-4663
41031,7-6754
41032,4-6105
41033,1-3735
41034,5-6825
41035,8-6101
41036,8-2840
41037,3-5876
41038,7-6028
41039,2-1053
41040,6-5256
41041,8-7901
41042,2-9903
41043,6-4141
41044,7-1767
41045,7-2144
41046,3-7785
41047,6-7490
41048,3-9548
41049,6-3500
41050,5-1125
41051,2-2274
41052,5-1190
41053,7-8761
41054,5-2728
41055,3-8484
41056,8-5121
41057,7-0156
41058,5-2566
41059,3-4508
41060,1-4960
41061,1-3114
41062,7-5185
41063,2-0769
41064,6-9767
41065,6-8116
41066,1-6498
41067,2-2465
41068,6-6646
41069,8-1493
41070,1-6549
41071,7-1964
41072,7-3948
41073,3-2837
41074,5-9220
41075,7-5493
41076,7-9690
41077,6-0457
41078,7-3353
41079,8-9101
41080,1-4073
41081,4-1970
41082,5-7447
41083,1-7930
41084,7-8012
41085,4-8194
41086,7-9891
41087,7-8334
41088,1-4412
41089,6-6067
41090,6-1592
41091,4-6426
41092,3-5913
41093,2-4595
41094,7-4362
41095,3-1644
41096,4-6295
41097,1-2071
41098,6-1488
41099,1-6039
41100,7-9166
41101,4-5316
41102,4-7711
41103,5-6321
41104,2-1065
41105,6-7682
41106,2-5709
41107,3-9425
41108,5-0122
41109,3-6502
41110,2-2656
41111,8-9174
41112,1-6926
41113,4-5747
41114,7-1255
41115,4-9278
41116,7-2298
41117,8-8462
41118,6-0329
41119,7-1898
41120,1-8671
41121,4-5652
41122,5-9419
41123,7-8039
41124,4-3453
41125,3-8875
41126,1-0494
41127,8-7944
41128,2-3558
41129,1-8468
41130,3-9549
41131,2-0087
41132,4-9196
41133,7-8849
41134,8-2075
41135,4-1547
41136,7-0040
41137,7-8101
41138,1-7617
41139,1-7885
41140,8-4855
41141,8-1204
41142,2-4119
41143,5-3379
41144,6-8610
41145,3-2320
41146,5-5722
41147,2-8274
41148,2-2407
41149,4-5002
41150,5-5701
41151,3-5597
41152,3-7210
41153,4-4345
41154,3-3312
41155,6-8813
41156,4-5003
41157,8-3360
41158,4-5153
41159,6-5932
41160,2-3138
41161,4-1400
41162,8-6810
41163,2-1337
41164,4-8492
41165,1-8274
41166,2-4396
41167,8-1054
41168,2-3019
41169,1-7100
41170,7-0021
41171,8-0948
41172,3-9732
41173,2-0017
41174,1-7591
41175,5-0423
41176,4-5204
41177,4-2022
41178,5-7136
41179,4-8102
41180,5-3718
41181,7-4461
41182,6-3071
41183,8-2575
41184,3-8722
41185,5-2642
41186,8-1767
41187,1-8206
41188,7-9819
41189,4-0940
41190,3-6473
41191,3-2116
41192,5-8453
41193,7-2226
41194,8-5275
41195,6-1178
41196,5-8763
41197,6-3520
41198,6-3994
41199,4-9173
41200,4-1605
41201,3-7111
41202,2-7778
41203,6-2573
41204,6-3434
41205,2-8633
41206,3-7455
41207,8-9435
41208,2-8181
41209,6-7048
41210,5-6141
41211,5-6874
41212,7-5593
41213,4-1681
41214,1-5204
41215,6-2289
41216,4-7201
41217,1-3604
41218,1-0186
41219,5-0412
41220,5-5142
41221,3-5868
41222,4-0482
41223,4-8583
41224,5-5871
41225,6-8792
41226,5-6140
41227,5-5382
41228,8-8231
41229,7-1800
41230,7-4482
41231,4-9023
41232,4-0336
41233,6-8253
41234,4-4027
41235,7-9355
41236,4-1645
41237,5-8607
41238,6-1279
41239,3-7348
41240,7-1576
41241,2-6820
41242,7-8878
41243,2-6641
41244,3-5502
41245,8-2249
41246,7-2558
41247,7-0336
41248,6-9647
41249,6-1715
41250,8-9602
41251,2-0418
41252,4-5175
41253,2-5005
41254,4-0424
41255,3-6613
41256,4-6058
41257,5-8009
41258,8-2566
41259,8-2483
41260,7-2675
41261,2-2055
41262,3-0280
41263,7-0943
41264,3-5925
41265,1-3450
41266,7-2313
41267,2-4302
41268,3-3795
41269,3-5965
41270,1-1810
41271,6-7046
41272,6-7557
41273,5-9820
41274,4-7989
41275,6-2245
41276,2-9604
41277,5-1389
41278,5-3016
41279,3-5745
41280,6-0809
41281,7-5117
41282,8-8051
41283,3-0674
41284,8-7254
41285,4-2957
41286,1-9374
41287,1-4215
41288,2-7667
41289,5-1587
41290,3-2306
41291,4-3216
41292,6-4021
41293,2-1441
41294,5-7444
41295,1-5942
41296,8-5452
41297,7-0681
41298,8-9856
41299,5-5125
41300,3-8737
41301,2-0828
41302,8-3627
41303,2-0447
41304,3-0115
41305,6-1057
41306,7-6666
41307,7-6966
41308,2-5868
41309,4-0244
41310,5-9558
41311,6-7146
41312,7-9573
41313,3-3274
41314,1-3222
41315,6-9277
41316,8-2541
41317,5-9758
41318,4-5676
41319,7-9666
41320,8-6740
41321,4-7048
41322,4-6413
41323,7-3281
41324,7-9738
41325,7-1924
41326,1-3367
41327,1-3166
41328,1-0138
41329,8-2825
41330,1-3731
41331,8-9199
41332,3-0933
41333,7-0642
41334,5-0458
41335,6-5848
41336,7-0521
41337,8-5956
41338,4-2941
41339,8-7153
41340,3-3250
41341,4-2463
41342,3-9106
41343,5-0681
41344,4-8619
41345,6-2202
41346,3-5846
41347,8-8499
41348,7-5035
41349,2-4368
41350,5-2490
41351,2-4686
41352,1-7042
41353,1-6493
41354,2-8707
41355,6-2919
41356,5-4778
41357,8-0958
41358,6-0219
41359,6-0885
41360,7-5455
41361,1-9179
41362,2-0701
41363,3-0137
41364,6-5339
41365,6-9174
41366,4-4290
41367,7-7680
41368,3-0068
41369,1-5674
41370,7-3443
41371,3-7701
41372,7-0731
41373,1-7920
41374,1-0459
41375,8-7865
41376,4-8078
41377,7-1334
41378,1-4519
41379,1-1828
41380,4-3893
41381,3-6896
41382,1-4333
41383,8-5262
41384,5-9251
41385,3-1082
41386,8-8994
41387,5-5390
41388,5-0774
41389,1-4951
41390,6-3453
41391,1-5430
41392,8-2809
41393,3-1126
41394,5-0872
41395,1-8317
41396,6-6876
41397,2-9221
41398,3-3872
41399,4-0924
41400,7-4407
41401,1-5615
41402,7-3138
41403,3-0744
41404,1-5415
41405,4-3698
41406,8-6788
41407,3-4377
41408,2-7907
41409,1-9306
41410,6-7026
41411,5-5353
41412,7-5706
41413,2-1054
41414,4-8708
41415,2-4492
41416,2-2941
41417,4-0977
41418,5-9135
41419,1-3700
41420,4-9420
41421,8-0189
41422,3-0117
41423,1-5548
41424,8-7874
41425,3-7260
41426,1-9329
41427,7-8575
41428,5-1036
41429,2-5707
41430,8-8181
41431,1-0384
41432,7-3380
41433,2-3821
41434,1-8575
41435,4-5359
41436,6-1708
41437,5-6785
41438,4-4130
41439,5-8857
41440,1-3381
41441,5-8846
41442,6-9583
41443,8-6188
41444,8-4193
41445,6-6007
41446,5-1700
41447,6-1900
41448,7-1831
41449,5-4902
41450,5-7619
41451,1-6118
41452,4-9825
41453,5-4270
41454,7-6079
41455,1-3876
41456,5-5321
41457,7-3742
41458,8-1171
41459,3-2173
41460,7-2157
41461,4-0208
41462,1-0835
41463,6-5586
41464,5-3306
41465,2-0363
41466,5-2072
41467,8-3976
41468,6-4705
41469,7-6676
41470,1-5994
41471,7-8352
41472,7-6669
41473,2-3659
41474,4-0523
41475,8-0967
41476,1-4544
41477,7-4832
41478,3-7967
41479,1-9860
41480,4-7649
41481,1-2972
41482,3-5455
41483,6-8595
41484,5-0603
41485,1-1025
41486,7-3226
41487,8-2612
41488,5-9544
41489,2-0852
41490,6-0361
41491,2-0498
41492,5-7717
41493,4-0463
41494,2-4878
41495,7-5013
41496,6-7866
41497,2-5328
41498,7-5090
41499,8-4917
41500,3-5700
41501,6-2579
41502,3-5231
41503,5-1611
41504,3-1945
41505,4-2289
41506,3-9404
41507,8-2098
41508,4-0585
41509,1-3189
41510,2-4387
41511,6-3385
41512,8-9257
41513,5-2304
41514,5-2357
41515,4-5714
41516,4-5831
41517,8-1901
41518,2-8884
41519,5-6155
41520,7-6126
41521,2-5341
41522,4-0745
41523,2-4514
41524,4-4416
41525,4-0544
41526,1-1253
41527,4-2475
41528,5-7458
41529,4-6934
41530,4-9521
41531,3-9007
41532,8-7530
41533,7-7318
41534,5-8796
41535,6-6299
41536,3-1216
41537,8-2053
41538,5-3017
41539,2-8527
41540,1-1426
41541,6-2368
41542,7-3143
41543,6-4340
41544,4-2924
41545,7-1345
41546,3-9525
41547,3-7030
41548,2-8071
41549,8-7060
41550,3-6707
41551,7-7877
41552,2-2158
41553,2-1047
41554,8-2870
41555,7-1692
41556,6-2863
41557,8-6274
41558,2-0945
41559,6-3914
41560,8-9133
41561,7-0159
41562,1-3259
41563,6-8481
41564,5-2569
41565,8-3845
41566,1-7770
41567,5-2878
41568,4-9325
41569,3-2948
41570,5-8890
41571,6-9653
41572,3-5400
41573,8-1984
41574,1-1229
41575,8-1808
41576,3-1242
41577,8-1935
41578,1-8441
41579,1-3529
41580,4-1777
41581,2-2591
41582,5-6090
41583,2-1704
41584,8-8239
41585,2-3758
41586,8-4240
41587,7-8020
41588,7-9180
41589,5-2707
41590,8-8240
41591,4-8691
41592,1-4781
41593,3-4358
41594,2-2537
41595,3-0796
41596,8-9684
41597,1-1368
41598,3-3468
41599,4-3966
41600,8-8702
41601,8-7105
41602,5-4888
41603,4-4992
41604,3-0488
41605,2-5616
41606,3-2227
41607,3-0094
41608,7-6589
41609,7-1663
41610,1-6030
41611,5-7010
41612,2-3607
41613,3-7554
41614,4-8838
41615,5-9616
41616,5-1851
41617,5-9170
41618,7-7471
41619,7-5806
41620,3-7252
41621,2-1292
41622,8-6042
41623,1-2894
41624,4-6003
41625,7-6524
41626,5-3970
41627,3-7623
41628,5-7366
41629,8-7506
41630,6-3506
41631,2-2366
41632,7-6607
41633,4-9878
41634,3-5012
41635,4-1040
41636,4-4101
41637,6-8321
41638,4-0951
41639,2-4587
41640,3-1373
41641,8-6020
41642,1-9574
41643,5-9553
41644,5-7780
41645,5-2032
41646,6-8744
41647,6-3172
41648,4-4981
41649,6-3789
41650,3-5820
41651,8-8000
41652,1-4265
41653,4-7131
41654,6-5252
41655,5-9919
41656,2-2145
41657,5-2487
41658,4-0512
41659,4-8737
41660,1-3652
41661,8-6127
41662,3-9190
41663,7-6599
41664,4-2619
41665,8-3142
41666,1-4675
41667,5-5716
41668,7-5760
41669,6-6913
41670,8-3689
41671,3-2972
41672,4-1051
41673,6-1703
41674,6-7614
41675,3-5511
41676,8-3431
41677,7-4183
41678,4-1038
41679,1-0914
41680,1-0347
41681,5-5495
41682,5-7791
41683,7-9664
41684,7-7567
41685,1-6471
41686,7-7591
41687,4-8299
41688,5-3743
41689,4-2023
41690,3-3098
41691,8-6508
41692,4-4305
41693,1-4251
41694,7-2830
41695,5-6890
41696,3-7596
41697,8-2935
41698,1-9554
41699,5-4284
41700,6-0392
41701,8-2100
41702,4-5476
41703,3-2632
41704,1-2321
41705,7-4514
41706,1-4053
41707,1-7844
41708,7-7304
41709,3-0571
41710,6-8733
41711,1-2210
41712,6-9698
41713,6-8155
41714,5-0342
41715,1-6214
41716,5-7553
41717,6-6108
41718,7-8142
41719,4-5177
41720,1-9112
41721,5-4644
41722,4-0541
41723,1-8282
41724,7-4041
41725,8-6706
41726,4-4604
41727,1-8253
41728,6-4324
41729,8-5466
41730,7-2132
41731,7-0038
41732,4-9375
41733,3-8272
41734,5-1921
41735,4-2889
41736,8-0990
41737,4-4698
41738,1-0493
41739,1-3279
41740,7-1065
41741,1-5681
41742,6-0621
41743,4-2151
41744,7-9551
41745,5-4382
41746,8-0639
41747,7-9161
41748,7-6356
41749,4-8083
41750,1-6295
41751,3-5411
41752,5-4607
41753,3-6441
41754,6-5221
41755,1-4588
41756,5-3859
41757,2-9091
41758,5-4906
41759,4-3419
41760,3-8016
41761,6-5853
41762,4-3202
41763,3-3955
41764,4-8262
41765,3-7989
41766,6-6732
41767,2-2209
41768,1-3599
41769,4-2073
41770,4-9950
41771,3-6964
41772,6-8908
41773,8-5957
41774,6-4401
41775,3-6757
41776,8-9650
41777,3-0385
41778,5-3873
41779,1-2571
41780,1-3873
41781,1-0440
41782,4-6553
41783,6-6268
41784,1-1891
41785,2-0190
41786,4-9493
41787,5-8338
41788,1-0754
41789,3-6163
41790,4-1638
41791,4-8517
41792,8-4525
41793,3-0778
41794,7-5894
41795,5-9697
41796,1-6107
41797,6-9405
41798,8-6994
41799,5-5987
41800,3-0369
41801,2-8745
41802,1-1416
41803,5-9632
41804,5-2926
41805,4-8489
41806,1-4128
41807,1-6635
41808,3-7753
41809,8-3828
41810,8-4550
41811,6-5673
41812,8-7098
41813,1-0241
41814,6-1923
41815,4-7143
41816,2-4629
41817,8-3343
41818,8-3644
41819,7-8983
41820,5-0311
41821,8-3076
41822,4-9435
41823,1-4076
41824,6-1883
41825,8-3460
41826,8-6215
41827,1-1218
41828,5-1629
41829,8-1479
41830,6-0736
41831,5-8793
41832,6-3371
41833,3-3222
41834,6-2627
41835,5-8694
41836,3-3189
41837,1-5172
41838,1-2225
41839,2-6509
41840,4-2968
41841,6-5885
41842,8-9738
41843,1-9893
41844,2-4027
41845,1-2333
41846,7-4022
41847,7-3743
41848,6-6736
41849,2-3545
41850,8-2798
41851,7-2850
41852,8-8944
41853,1-2785
41854,7-9075
41855,5-0753
41856,2-9377
41857,5-3715
41858,8-7834
41859,5-1091
41860,4-9879
41861,3-4051
41862,2-5151
41863,5-6213
41864,6-8427
41865,8-7148
41866,3-6598
41867,6-9693
41868,5-6020
41869,2-9823
41870,2-6079
41871,1-0083
41872,5-7226
41873,2-7976
41874,4-5510
41875,2-8963
41876,6-2576
41877,8-6072
41878,1-0198
41879,2-8553
41880,5-6079
41881,3-6930
41882,3-7885
41883,5-5626
41884,4-3384
41885,8-5343
41886,8-8881
41887,7-5406
41888,8-2677
41889,7-4159
41890,8-6142
41891,5-3144
41892,4-2414
41893,7-6643
41894,8-9714
41895,6-8163
41896,3-4148
41897,1-4970
41898,6-4553
41899,7-6752
41900,6-0186
41901,3-0420
41902,4-3112
41903,3-1180
41904,5-8827
41905,2-2427
41906,4-5517
41907,6-0124
41908,4-2156
41909,8-5589
41910,4-4951
41911,3-5642
41912,8-6976
41913,2-7574
41914,5-2041
41915,2-2848
41916,5-1850
41917,8-2379
41918,1-8877
41919,6-0805
41920,6-3648
41921,1-1609
41922,8-9116
41923,4-4602
41924,2-0967
41925,6-6322
41926,1-2804
41927,7-7693
41928,7-5215
41929,5-8880
41930,3-3324
41931,3-6337
41932,2-5542
41933,4-3943
41934,3-3593
41935,6-5140
41936,6-0978
41937,7-6967
41938,4-3754
41939,1-9510
41940,2-5746
41941,8-6830
41942,1-0524
41943,1-7664
41944,5-2644
41945,2-4223
41946,8-9695
41947,6-2364
41948,2-4953
41949,4-8771
41950,3-8937
41951,8-8377
41952,8-2683
41953,6-2283
41954,5-6692
41955,6-4193
41956,7-2918
41957,5-8068
41958,5-9624
41959,3-6461
41960,6-4259
41961,2-6661
41962,4-3877
41963,7-4299
41964,1-9358
41965,1-4046
41966,7-3112
41967,5-2639
41968,2-2434
41969,4-5245
41970,1-7833
41971,4-1494
41972,3-4924
41973,7-4867
41974,3-9237
41975,7-9846
41976,6-8170
41977,5-6005
41978,5-2171
41979,3-9289
41980,2-5626
41981,8-7664
41982,2-9979
41983,2-1064
41984,2-6654
41985,8-3242
41986,5-4716
41987,5-9394
41988,1-4016
41989,7-2632
41990,6-7482
41991,6-7130
41992,7-2862
41993,7-8492
41994,1-8165
41995,3-7759
41996,4-8302
41997,6-9515
41998,6-1730
41999,3-7545
42000,7-6568
42001,5-4678
42002,7-1781
42003,5-2161
42004,2-3842
42005,4-5052
42006,6-1803
42007,5-4879
42008,5-4450
42009,1-3883
42010,4-8022
42011,7-6706
42012,6-9495
42013,3-9113
42014,8-6015
42015,1-2031
42016,2-5821
42017,4-1699
42018,8-7707
42019,3-2376
42020,7-6089
42021,1-2462
42022,2-4195
42023,3-2153
42024,4-2915
42025,6-1055
42026,1-7215
42027,2-0345
42028,4-7552
42029,3-3154
42030,4-2846
42031,7-2043
42032,4-3958
42033,6-2732
42034,8-8174
42035,8-2367
