,lead
46331,3-5909
46332,5-7607
46333,8-9595
46334,7-8946
46335,5-7102
46336,8-0018
46337,2-5849
46338,2-7790
46339,8-9614
46340,4-9055
46341,1-9022
46342,8-6326
46343,4-7005
46344,8-0185
46345,6-0457
46346,8-1371
46347,3-7035
46348,5-7818
46349,2-2580
46350,7-5168
46351,5-2060
46352,5-5157
46353,8-5770
46354,6-7931
46355,4-7776
46356,5-0166
46357,5-5008
46358,2-2036
46359,5-4163
46360,3-3806
46361,2-3559
46362,2-2983
46363,5-9181
46364,8-5369
46365,8-9438
46366,5-3820
46367,3-8406
46368,7-3947
46369,6-8680
46370,4-0421
46371,6-9532
46372,6-2286
46373,1-9507
46374,3-7926
46375,5-2289
46376,6-7887
46377,5-9606
46378,4-1762
46379,3-5034
46380,3-3327
46381,5-8793
46382,2-1187
46383,3-0600
46384,6-1392
46385,4-3426
46386,3-8806
46387,3-7568
46388,2-4654
46389,8-8124
46390,1-0525
46391,3-2042
46392,1-0802
46393,1-2835
46394,4-4482
46395,6-2096
46396,5-7649
46397,4-4656
46398,1-8954
46399,6-3348
46400,3-0608
46401,2-0296
46402,1-9277
46403,3-5079
46404,8-5753
46405,5-0398
46406,5-8377
46407,3-1157
46408,8-4533
46409,1-2126
46410,5-8099
46411,7-2734
46412,2-8428
46413,6-8573
46414,5-7744
46415,5-4541
46416,6-4737
46417,1-6609
46418,2-7672
46419,7-5532
46420,7-1691
46421,6-2139
46422,6-7582
46423,1-7908
46424,2-4545
46425,1-1324
46426,4-8002
46427,5-7579
46428,8-8724
46429,4-3866
46430,7-1876
46431,7-6910
46432,4-0680
46433,7-2624
46434,3-8501
46435,5-0399
46436,1-6953
46437,2-2495
46438,4-2280
46439,5-5418
46440,5-5634
46441,7-4224
46442,6-9820
46443,6-6169
46444,7-5957
46445,4-1258
46446,2-5679
46447,6-4057
46448,6-5549
46449,8-3497
46450,5-7967
46451,8-2961
46452,3-7794
46453,4-7522
46454,3-0523
46455,1-6012
46456,8-3214
46457,2-2069
46458,1-7922
46459,3-6536
46460,8-6609
46461,7-6736
46462,7-5890
46463,1-9793
46464,1-2925
46465,7-4338
46466,8-2692
46467,1-5022
46468,1-6571
46469,2-3641
46470,7-0069
46471,4-8975
46472,4-0351
46473,2-0251
46474,3-6828
46475,2-4124
46476,6-0331
46477,8-9959
46478,6-6143
46479,1-6804
46480,2-2060
46481,2-6340
46482,8-0625
46483,2-1766
46484,7-9855
46485,6-5266
46486,6-2659
46487,4-0679
46488,6-8160
46489,8-2240
46490,3-2627
46491,8-7034
46492,3-9061
46493,5-5778
46494,4-3752
46495,2-3339
46496,4-0814
46497,2-2274
46498,1-4223
46499,4-4550
46500,1-5852
46501,7-4701
46502,4-5865
46503,1-4604
46504,7-2906
46505,7-9518
46506,5-7059
46507,2-8770
46508,3-7415
46509,3-2358
46510,6-3447
46511,6-3812
46512,3-4624
46513,2-2167
46514,3-0155
46515,6-9061
46516,3-0796
46517,7-9334
46518,2-8195
46519,6-3720
46520,8-8090
46521,2-1757
46522,4-0011
46523,2-2166
46524,2-6990
46525,2-7107
46526,5-0371
46527,3-7027
46528,1-4252
46529,4-5798
46530,6-1098
46531,5-5860
46532,4-1141
46533,5-7769
46534,1-5854
46535,5-2988
46536,6-1027
46537,7-5844
46538,8-0630
46539,4-9899
46540,3-6417
46541,5-5576
46542,7-4829
46543,4-5089
46544,3-4047
46545,1-6506
46546,5-4118
46547,2-6096
46548,8-2212
46549,5-2515
46550,4-7442
46551,6-4826
46552,4-8834
46553,6-6301
46554,1-3769
46555,7-0744
46556,1-9199
46557,3-4393
46558,1-0816
46559,8-3962
46560,1-5240
46561,1-0398
46562,5-0194
46563,7-5715
46564,1-9381
46565,3-5554
46566,8-2456
46567,4-3217
46568,5-0984
46569,6-7696
46570,5-4941
46571,2-9110
46572,4-2671
46573,7-7584
46574,4-7492
46575,2-7063
46576,7-4251
46577,4-5605
46578,8-9968
46579,7-7670
46580,4-6056
46581,6-6321
46582,6-6432
46583,7-3585
46584,8-6510
46585,8-7269
46586,1-1317
46587,2-6336
46588,4-8051
46589,4-6419
46590,2-4677
46591,4-5763
46592,1-6918
46593,1-7488
46594,4-5208
46595,4-7158
46596,2-5465
46597,7-0244
46598,2-2988
46599,4-3549
46600,1-3331
46601,4-7760
46602,6-6020
46603,2-1264
46604,4-8035
46605,6-4748
46606,8-6570
46607,7-5656
46608,3-4534
46609,8-0353
46610,8-0164
46611,3-6194
46612,6-8675
46613,4-2880
46614,6-0859
46615,5-7647
46616,1-9497
46617,4-8321
46618,1-9710
46619,1-1521
46620,7-6734
46621,6-7614
46622,6-4815
46623,1-7889
46624,7-5031
46625,1-1643
46626,2-7464
46627,8-8327
46628,7-2875
46629,3-9133
46630,4-2112
46631,8-2320
46632,8-6811
46633,2-7169
46634,3-9422
46635,7-7640
46636,3-4335
46637,4-3810
46638,8-2270
46639,7-9477
46640,7-2200
46641,7-4752
46642,6-4825
46643,6-6094
46644,6-6751
46645,5-8252
46646,1-7544
46647,7-0951
46648,4-6518
46649,4-2328
46650,4-5443
46651,4-6356
46652,1-0267
46653,3-1807
46654,5-9220
46655,8-6125
46656,5-1503
46657,5-8522
46658,1-5832
46659,1-2795
46660,1-0585
46661,2-9536
46662,4-5728
46663,5-0050
46664,3-0319
46665,4-4627
46666,4-2000
46667,2-2878
46668,1-5680
46669,5-9560
46670,5-0227
46671,7-6245
46672,6-8093
46673,3-7503
46674,5-1754
46675,4-3727
46676,6-2325
46677,1-7965
46678,8-9079
46679,3-4790
46680,2-3216
46681,5-2797
46682,1-2274
46683,5-3349
46684,5-3036
46685,8-3104
46686,8-8089
46687,3-1297
46688,1-7525
46689,4-9002
46690,3-8081
46691,4-2544
46692,1-0043
46693,5-7751
46694,1-2601
46695,5-2401
46696,6-8041
46697,8-5813
46698,7-3452
46699,7-5420
46700,1-8669
46701,2-5704
46702,6-8825
46703,3-7405
46704,4-8119
46705,1-0815
46706,5-4923
46707,8-2528
46708,5-6899
46709,1-5701
46710,3-1569
46711,2-8808
46712,7-1695
46713,6-0750
46714,8-0855
46715,3-1075
46716,7-8671
46717,5-1477
46718,6-5503
46719,3-2823
46720,5-5346
46721,1-2898
46722,8-3354
46723,3-4639
46724,6-8672
46725,5-6265
46726,6-1625
46727,5-0824
46728,8-8772
46729,6-8848
46730,7-9247
46731,3-5504
46732,3-8938
46733,7-1248
46734,5-2678
46735,7-4577
46736,4-5720
46737,1-2956
46738,3-6552
46739,5-4047
46740,8-0756
46741,4-7790
46742,6-9521
46743,6-9318
46744,4-5232
46745,6-2418
46746,8-0090
46747,3-8105
46748,4-3183
46749,3-3004
46750,8-5894
46751,1-5351
46752,2-6003
46753,6-1831
46754,3-7123
46755,1-2216
46756,2-4272
46757,6-2972
46758,1-7349
46759,7-1394
46760,5-1402
46761,8-6478
46762,3-2527
46763,5-2880
46764,1-4652
46765,6-4210
46766,5-0927
46767,3-2386
46768,1-1796
46769,3-5220
46770,2-1871
46771,6-4381
46772,8-4890
46773,2-4562
46774,7-1847
46775,7-8699
46776,2-5519
46777,5-9238
46778,3-8452
46779,4-6202
46780,7-6326
46781,5-2177
46782,5-6306
46783,1-3039
46784,5-6818
46785,5-5350
46786,2-0408
46787,3-4065
46788,1-9021
46789,5-8194
46790,3-5665
46791,2-4107
46792,8-8624
46793,5-2031
46794,2-9846
46795,6-6257
46796,2-3985
46797,4-2451
46798,2-5122
46799,5-6269
46800,7-4874
46801,7-9972
46802,3-2846
46803,6-0866
46804,1-5838
46805,2-0150
46806,6-0686
46807,5-2344
46808,4-7986
46809,2-6478
46810,1-4127
46811,5-1838
46812,1-0830
46813,6-8507
46814,1-0618
46815,2-0065
46816,1-9864
46817,4-7897
46818,1-5674
46819,6-8077
46820,1-3751
46821,2-9055
46822,5-2969
46823,4-3585
46824,8-9401
46825,6-3069
46826,2-7142
46827,2-0816
46828,6-7549
46829,4-1867
46830,6-5502
46831,2-3406
46832,2-3761
46833,2-7686
46834,6-7181
46835,4-7704
46836,6-1953
46837,5-0635
46838,2-7077
46839,2-4837
46840,6-0323
46841,3-5887
46842,1-5139
46843,8-2348
46844,1-1814
46845,6-6150
46846,3-3898
46847,7-6262
46848,7-8947
46849,8-2817
46850,2-2652
46851,2-0873
46852,4-0410
46853,4-3236
46854,1-2891
46855,7-2120
46856,4-3783
46857,4-5494
46858,5-6768
46859,5-4029
46860,3-4510
46861,2-4375
46862,4-0281
46863,8-1072
46864,1-5993
46865,2-1837
46866,6-1209
46867,4-2823
46868,4-5653
46869,3-9346
46870,8-5459
46871,2-1024
46872,7-7306
46873,1-8419
46874,1-6226
46875,4-9834
46876,8-3355
46877,5-2733
46878,8-2190
46879,3-7943
46880,3-5675
46881,4-1109
46882,6-1870
46883,5-8176
46884,6-7074
46885,8-3053
46886,7-7653
46887,3-9384
46888,4-2005
46889,5-5902
46890,2-9298
46891,1-6715
46892,2-4239
46893,1-2569
46894,1-7113
46895,7-0933
46896,6-5211
46897,4-4402
46898,6-0594
46899,6-2436
46900,1-7443
46901,6-6602
46902,3-7737
46903,8-9560
46904,7-1804
46905,6-6546
46906,2-0475
46907,7-9867
46908,6-6927
46909,4-9794
46910,2-2101
46911,6-6214
46912,4-8808
46913,3-5113
46914,6-2691
46915,3-6728
46916,5-3951
46917,1-7603
46918,2-2627
46919,5-1938
46920,7-2760
46921,5-7177
46922,4-0790
46923,3-7591
46924,1-4935
46925,2-3317
46926,7-9950
46927,1-5335
46928,8-7392
46929,6-1692
46930,4-9582
46931,4-9946
46932,7-0207
46933,7-4117
46934,3-2444
46935,2-0972
46936,4-8341
46937,7-2602
46938,8-3734
46939,8-7530
46940,6-3410
46941,5-0471
46942,1-0274
46943,8-7631
46944,3-2920
46945,2-6979
46946,3-7001
46947,4-0750
46948,6-4779
46949,3-3133
46950,7-2964
46951,4-6886
46952,1-9186
46953,3-1638
46954,6-7957
46955,5-6396
46956,7-1008
46957,1-5656
46958,7-5303
46959,4-2571
46960,1-7698
46961,1-2017
46962,7-8394
46963,3-8904
46964,3-1106
46965,1-7565
46966,3-3650
46967,3-2202
46968,1-6739
46969,7-3390
46970,8-1311
46971,4-8928
46972,6-0226
46973,2-1326
46974,6-1890
46975,2-7226
46976,3-9743
46977,6-9975
46978,6-7712
46979,4-4147
46980,8-8740
46981,2-2137
46982,7-9251
46983,4-3142
46984,7-0205
46985,6-4284
46986,3-8217
46987,5-0225
46988,5-7198
46989,3-1548
46990,3-3459
46991,6-4934
46992,1-3165
46993,1-1057
46994,6-7673
46995,3-2411
46996,2-6778
46997,8-6029
46998,2-5644
46999,1-0605
47000,6-2141
47001,2-1241
47002,6-8525
47003,3-0533
47004,4-1315
47005,5-2550
47006,6-2518
47007,7-2195
47008,7-4275
47009,7-1735
47010,1-6691
47011,3-1914
47012,6-8767
47013,4-1169
47014,7-5394
47015,5-0176
47016,4-5128
47017,1-9433
47018,6-5205
47019,2-8319
47020,2-6298
47021,2-5190
47022,1-3963
47023,1-1051
47024,1-9871
47025,1-6098
47026,3-6978
47027,6-1683
47028,8-5323
47029,1-7522
47030,4-2371
47031,7-1266
47032,7-0982
47033,6-5709
47034,6-4184
47035,5-6847
47036,4-4212
47037,1-1862
47038,5-6129
47039,3-7749
47040,5-1607
47041,5-5773
47042,8-3365
47043,8-5812
47044,6-3577
47045,2-3146
47046,8-6580
47047,6-6101
47048,2-7922
47049,6-0885
47050,1-9346
47051,2-6636
47052,4-1631
47053,3-5511
47054,3-2475
47055,2-7592
47056,4-4617
47057,5-4019
47058,1-4264
47059,7-0606
47060,4-6455
47061,7-2042
47062,2-5674
47063,4-0440
47064,5-6459
47065,4-3384
47066,5-0489
47067,6-4872
47068,6-3912
47069,3-3625
47070,2-0049
47071,1-0992
47072,6-9899
47073,1-9419
47074,7-6680
47075,8-1453
47076,5-7192
47077,6-2413
47078,8-1748
47079,3-8458
47080,5-4754
47081,7-0672
47082,3-7721
47083,7-8574
47084,7-3495
47085,3-2697
47086,2-4117
47087,4-6109
47088,8-7410
47089,4-6969
47090,3-0495
47091,7-2324
47092,1-9125
47093,5-2966
47094,8-3716
47095,5-0719
47096,8-9145
47097,8-3004
47098,7-9361
47099,5-5395
47100,4-4419
47101,1-8889
47102,4-6021
47103,7-7371
47104,8-8431
47105,3-9118
47106,6-7737
47107,8-5155
47108,5-1320
47109,7-6730
47110,3-0598
47111,5-1705
47112,5-6478
47113,2-9188
47114,5-9045
47115,3-7187
47116,1-0322
47117,4-9725
47118,2-9343
47119,5-1003
47120,1-2080
47121,8-1354
47122,5-3028
47123,5-1286
47124,2-6299
47125,7-8668
47126,8-5002
47127,4-1121
47128,7-3833
47129,2-9074
47130,2-0294
47131,5-9429
47132,5-8735
47133,8-9136
47134,6-8761
47135,3-3097
47136,8-9703
47137,4-5179
47138,8-9260
47139,3-0756
47140,7-5865
47141,1-7897
47142,8-6252
47143,4-0608
47144,3-9565
47145,5-2393
47146,3-4684
47147,3-4009
47148,2-2537
47149,5-7314
47150,4-4943
47151,3-7918
47152,7-3544
47153,3-3528
47154,7-3854
47155,7-0840
47156,4-4640
47157,2-1855
47158,7-1949
47159,1-1306
47160,3-4914
47161,2-7690
47162,3-3064
47163,1-4599
47164,5-3200
47165,4-8075
47166,7-9449
47167,7-5908
47168,5-7272
47169,6-1362
47170,2-0046
47171,8-8602
47172,6-5017
47173,3-9549
47174,8-5084
47175,6-1229
47176,3-3710
47177,5-5381
47178,8-7363
47179,2-8143
47180,1-3968
47181,4-0767
47182,5-3269
47183,6-1387
47184,5-0734
47185,5-1294
47186,7-4830
47187,1-0091
47188,5-1691
47189,2-8175
47190,5-3276
47191,8-1268
47192,3-5369
47193,1-7902
47194,2-1010
47195,8-8233
47196,7-2805
47197,4-5040
47198,5-8187
47199,4-7595
47200,7-2883
47201,8-4294
47202,3-8338
47203,7-1555
47204,7-0665
47205,6-6712
47206,1-0362
47207,8-5708
47208,1-6888
47209,2-4961
47210,5-2767
47211,1-8134
47212,2-6998
47213,4-6771
47214,5-6805
47215,1-8977
47216,3-7992
47217,1-7405
47218,7-6458
47219,6-0570
47220,4-1061
47221,3-0274
47222,7-0824
47223,2-5894
47224,1-9238
47225,5-6017
47226,2-8876
47227,5-5337
47228,7-9095
47229,5-0684
47230,1-8839
47231,5-3866
47232,6-8567
47233,6-1615
47234,1-1400
47235,5-9992
47236,3-3086
47237,6-4501
47238,4-5426
47239,5-1328
47240,6-0683
47241,4-2493
47242,7-7128
47243,4-0425
47244,6-3262
47245,3-0874
47246,5-0498
47247,2-5401
47248,5-7107
47249,5-2613
47250,2-4385
47251,4-6613
47252,6-8333
47253,4-8151
47254,3-4402
47255,7-6848
47256,6-1226
47257,2-5368
47258,2-8927
47259,7-9390
47260,6-5616
47261,6-2003
47262,1-8524
47263,3-9424
47264,5-6188
47265,7-2688
47266,5-5458
47267,6-8222
47268,2-7046
47269,8-5893
47270,2-7995
47271,4-8430
47272,2-1546
47273,3-8325
47274,7-5433
47275,6-4871
47276,3-9105
47277,7-2130
47278,8-4475
47279,4-7066
47280,3-4315
47281,1-8143
47282,6-3837
47283,2-8276
47284,2-9673
47285,2-6042
47286,8-6434
47287,8-9212
47288,3-1264
47289,8-3390
47290,8-9970
47291,7-7357
47292,8-5861
47293,4-1295
47294,2-2154
47295,3-2355
47296,2-5292
47297,7-2698
47298,8-9855
47299,8-0658
47300,1-0813
47301,7-4556
47302,1-3453
47303,2-4515
47304,7-6373
47305,1-8614
47306,1-1305
47307,2-3130
47308,2-3651
47309,4-7874
47310,3-5044
47311,3-7160
47312,2-2219
47313,3-5876
47314,5-2591
47315,6-4263
47316,1-1776
47317,8-6947
47318,7-1082
47319,5-2536
47320,5-6438
47321,2-3601
47322,2-0676
47323,3-5883
47324,8-5564
47325,7-8094
47326,3-7619
47327,7-7315
47328,2-5417
47329,3-0205
47330,5-7489
47331,7-0178
47332,2-3693
47333,8-5866
47334,5-0109
47335,7-0487
47336,1-4712
47337,7-5893
47338,8-3001
47339,4-7077
47340,4-7523
47341,2-3567
47342,5-6194
47343,7-3744
47344,1-1850
47345,4-0633
47346,1-4070
47347,2-6916
47348,1-7290
47349,7-3276
47350,2-4074
47351,4-9230
47352,4-9673
47353,3-0180
47354,5-8763
47355,3-3781
47356,2-6627
47357,6-5933
47358,2-7147
47359,4-6654
47360,3-3326
47361,7-8874
47362,4-1044
47363,6-4656
47364,5-7631
47365,1-2826
47366,7-7441
47367,8-5896
47368,8-1010
47369,1-7518
47370,4-0989
47371,1-7852
47372,4-7371
47373,1-4894
47374,3-7250
47375,5-4386
47376,8-8272
47377,4-6265
47378,7-0922
47379,4-0510
47380,5-5995
47381,7-2714
47382,6-2741
47383,1-1503
47384,2-4216
47385,6-7872
47386,3-5444
47387,8-2893
47388,3-5384
47389,6-6473
47390,5-0811
47391,1-4902
47392,4-0941
47393,4-6482
47394,8-8323
47395,3-0406
47396,6-1104
47397,8-7146
47398,2-0030
47399,2-3813
47400,2-3779
47401,3-7530
47402,2-9508
47403,5-4239
47404,3-4941
47405,6-8777
47406,7-8351
47407,8-6857
47408,1-1257
47409,2-8444
47410,7-0596
47411,1-9970
47412,8-9143
47413,3-6508
47414,8-8235
47415,6-1742
47416,6-7706
47417,7-3231
47418,3-4413
47419,3-5609
47420,8-2080
47421,1-0048
47422,7-2051
47423,5-5328
47424,6-7657
47425,8-2314
47426,4-6728
47427,7-8968
47428,7-4611
47429,6-7954
47430,1-3931
47431,1-1401
47432,3-9772
47433,5-9244
47434,1-5967
47435,1-3651
47436,6-5470
47437,3-4018
47438,5-1096
47439,8-3757
47440,6-4883
47441,6-7106
47442,4-2200
47443,6-9194
47444,1-4820
47445,7-3225
47446,7-9109
47447,3-1241
47448,4-3087
47449,7-2905
47450,7-7780
47451,1-3770
47452,6-2312
47453,5-1570
47454,8-1880
47455,2-3721
47456,4-5117
47457,8-2525
47458,1-3605
47459,3-4559
47460,2-7358
47461,5-9186
47462,3-5281
47463,1-0421
47464,1-7371
47465,5-7613
47466,4-5526
47467,2-9826
47468,4-9799
47469,4-7648
47470,2-5719
47471,8-7202
47472,7-8521
47473,5-1878
47474,7-6711
47475,2-2039
47476,2-5856
47477,2-7204
47478,7-6018
47479,7-6971
47480,3-1747
47481,1-2298
47482,3-9093
47483,1-5012
47484,8-8859
47485,1-6141
47486,4-6466
47487,2-9958
47488,8-8025
47489,2-9747
47490,5-9007
47491,3-0572
47492,2-9203
47493,2-2173
47494,7-3438
47495,3-7668
47496,7-2019
47497,5-7829
47498,8-7595
47499,3-1553
47500,6-5900
47501,6-7297
47502,4-3664
47503,4-6562
47504,8-5386
47505,2-4954
47506,1-1557
47507,4-4979
47508,7-3642
47509,5-5824
47510,1-6648
47511,4-3431
47512,6-9293
47513,6-1735
47514,6-1076
47515,5-4305
47516,7-8179
47517,8-0882
47518,1-0659
47519,8-1813
47520,2-1383
47521,4-9891
47522,3-2493
47523,3-2094
47524,4-7640
47525,1-4123
47526,4-2331
47527,2-3475
47528,7-9831
47529,7-2836
47530,4-8277
47531,5-8822
47532,1-8435
47533,8-9173
47534,8-3240
47535,6-3943
47536,8-0715
47537,6-5396
47538,3-8394
47539,3-9431
47540,7-3687
47541,4-3779
47542,6-4227
47543,6-0088
47544,1-7023
47545,3-1199
47546,6-8827
47547,7-1177
47548,7-5289
47549,1-8717
47550,1-7718
47551,3-0172
47552,3-8619
47553,4-2741
47554,3-1526
47555,8-4323
47556,5-9485
47557,3-0553
47558,7-1300
47559,1-7663
47560,4-6903
47561,1-9783
47562,2-8637
47563,5-6170
47564,6-0933
47565,7-3621
47566,3-6069
47567,6-0977
47568,1-3365
47569,2-5707
47570,3-2231
47571,2-9089
47572,8-0245
47573,5-9400
47574,7-2864
47575,5-5265
47576,6-4800
47577,7-4660
47578,8-4381
47579,4-7611
47580,3-6047
47581,3-5839
47582,6-9382
47583,7-2014
47584,5-0892
47585,6-1763
47586,1-3360
47587,5-9977
47588,6-6730
47589,2-9164
47590,4-7472
47591,7-8581
47592,7-6333
47593,8-5042
47594,7-0263
47595,1-6831
47596,4-9214
47597,1-6735
47598,3-1675
47599,4-7475
47600,5-4131
47601,3-1017
47602,8-4654
47603,2-2956
47604,3-1773
47605,5-7440
47606,7-0950
47607,2-0291
47608,2-6630
47609,4-2704
47610,8-5290
47611,4-3805
47612,7-3275
47613,2-0943
47614,4-6147
47615,4-7088
47616,3-6238
47617,6-7185
47618,7-6948
47619,1-3097
47620,6-7782
47621,6-3499
47622,5-6169
47623,3-0852
47624,6-1454
47625,2-3690
47626,3-6143
47627,1-4862
47628,5-5248
47629,7-0392
47630,4-5554
47631,2-6508
47632,6-8277
47633,7-8181
47634,8-6057
47635,4-7476
47636,5-1571
47637,1-2163
47638,6-4966
47639,3-8462
47640,6-9992
47641,1-6868
47642,4-2325
47643,6-2016
47644,5-5590
47645,8-5565
47646,2-2458
47647,4-7187
47648,1-0140
47649,1-5287
47650,1-7751
47651,3-6011
47652,7-0842
47653,3-2415
47654,7-5360
47655,6-7751
47656,3-1954
47657,2-2388
47658,2-1665
47659,4-7655
47660,3-0310
47661,8-3612
47662,2-3517
47663,7-4989
47664,2-0949
47665,8-5442
47666,5-3482
47667,7-9549
47668,1-9337
47669,1-8665
47670,3-3783
47671,8-0323
47672,7-6330
47673,5-0243
47674,1-8312
47675,8-9762
47676,8-4449
47677,4-5741
47678,6-5629
47679,1-7765
47680,4-4641
47681,2-5580
47682,3-0936
47683,4-0673
47684,6-7104
47685,1-2614
47686,1-6116
47687,1-2903
47688,4-1343
47689,4-4860
47690,2-7072
47691,1-6534
47692,5-2849
47693,4-5160
47694,4-6384
47695,5-2159
47696,7-8247
47697,3-4401
47698,1-6253
47699,6-4468
47700,2-0960
47701,4-9352
47702,7-9267
47703,4-4406
47704,7-4553
47705,5-1857
47706,8-6504
47707,6-0461
47708,4-8148
47709,7-1473
47710,8-7266
47711,4-1998
47712,3-8216
47713,6-7187
47714,4-6711
47715,4-0307
47716,6-0857
47717,3-6986
47718,1-7098
47719,2-4846
47720,5-3115
47721,1-4132
47722,3-7912
47723,4-2942
47724,7-3824
47725,1-7492
47726,5-8201
47727,4-9777
47728,5-0071
47729,1-1887
47730,3-6906
47731,7-1481
47732,5-0061
47733,7-1492
47734,4-0951
47735,7-7346
47736,5-1969
47737,1-7027
47738,4-4737
47739,1-8414
47740,2-4155
47741,5-3212
47742,7-0953
47743,7-0039
47744,5-1380
47745,1-7274
47746,4-1014
47747,8-0901
47748,8-2136
47749,2-7913
47750,6-3888
47751,3-4158
47752,8-5314
47753,6-2201
47754,3-5651
47755,2-3498
47756,7-9673
47757,2-8691
47758,5-0089
47759,4-0371
47760,5-2698
47761,1-3595
47762,3-6633
47763,7-2656
47764,3-2453
47765,3-0285
47766,5-8588
47767,4-2153
47768,2-8929
47769,6-1567
47770,2-8609
47771,8-7567
47772,5-0748
47773,8-7481
47774,4-4534
47775,4-2588
47776,5-9361
47777,2-5780
47778,2-0195
47779,8-5648
47780,6-5789
47781,7-6019
47782,6-6294
47783,4-3750
47784,6-4928
47785,4-9043
47786,2-8413
47787,4-8013
47788,4-8108
47789,4-4762
47790,5-8960
47791,6-8420
47792,2-7508
47793,6-2318
47794,6-1130
47795,4-6841
47796,3-0858
47797,6-6378
47798,6-6668
47799,1-9698
47800,7-3246
47801,7-6683
47802,8-3611
47803,4-5824
47804,1-5738
47805,3-9825
47806,4-7047
47807,7-8481
47808,8-1729
47809,4-5901
47810,4-6591
47811,7-1474
47812,6-0549
47813,1-2218
47814,2-5263
47815,2-9105
47816,4-0314
47817,1-2062
47818,3-8154
47819,3-6399
47820,5-6257
47821,3-7887
47822,3-9572
47823,3-5245
47824,1-0617
47825,4-4469
47826,6-3263
47827,6-9923
47828,2-6925
47829,7-4897
47830,1-8584
47831,5-6875
47832,6-8552
47833,5-7084
47834,3-3171
47835,6-0952
47836,8-7626
47837,5-8047
47838,4-5522
47839,4-5803
47840,6-5747
47841,8-5922
47842,8-2054
47843,5-3897
47844,7-1193
47845,5-8043
47846,7-1408
47847,6-8867
47848,5-5331
47849,7-9218
47850,6-3865
47851,8-4605
47852,5-2681
47853,1-1533
47854,4-7417
47855,2-1775
47856,2-7389
47857,1-8657
47858,1-7648
47859,1-7284
47860,3-1029
47861,1-4299
47862,4-5834
47863,5-5849
47864,6-7948
47865,8-0221
47866,7-2263
47867,7-2216
47868,4-6534
47869,6-4032
47870,6-7147
47871,6-5544
47872,6-5739
47873,7-3073
47874,3-4355
47875,2-3744
47876,1-4992
47877,8-3630
47878,2-1504
47879,6-2406
47880,2-6592
47881,1-8980
47882,1-8724
47883,2-0763
47884,4-4971
47885,7-0215
47886,2-7696
47887,2-0781
47888,8-5415
47889,5-8453
47890,6-3945
47891,1-1500
47892,4-6391
47893,6-4010
47894,2-0353
47895,1-4121
47896,4-6608
47897,6-9383
47898,6-3782
47899,1-8552
47900,3-2957
47901,4-8861
47902,4-9347
47903,8-8480
47904,6-6677
47905,2-2001
47906,8-5745
47907,1-4195
47908,5-1149
47909,2-7243
47910,6-1449
47911,4-7302
47912,5-0663
47913,5-7601
47914,8-7941
47915,2-8923
47916,7-8640
47917,6-3313
47918,1-6795
47919,6-0467
47920,1-6436
47921,3-5076
47922,2-6256
47923,8-4304
47924,7-0971
47925,4-7784
47926,1-8716
47927,1-1143
47928,6-7015
47929,3-6723
47930,7-7088
47931,7-7839
47932,7-8039
47933,1-7386
47934,8-5748
47935,6-0817
47936,7-5464
47937,4-7695
47938,7-7377
47939,8-0438
47940,8-8220
47941,3-7309
47942,7-1006
47943,1-2006
47944,4-4960
47945,2-0471
47946,2-8015
47947,4-8545
47948,6-2491
47949,4-2034
47950,1-1582
47951,5-8068
47952,2-5441
47953,8-7616
47954,7-4857
47955,4-6753
47956,2-7347
47957,3-3891
47958,4-9068
47959,6-3527
47960,4-4398
47961,7-0677
47962,4-2151
47963,2-4148
47964,3-6392
47965,6-3400
47966,7-2463
47967,1-4089
47968,7-2339
47969,3-7052
47970,5-2835
47971,4-2855
47972,4-6146
47973,7-6028
47974,5-2882
47975,2-1984
47976,4-2252
47977,2-8881
47978,6-2137
47979,7-5549
47980,8-0386
47981,2-8886
47982,6-3209
47983,1-2542
47984,1-9913
47985,3-3476
47986,6-8818
47987,5-4537
47988,4-5808
47989,1-7636
47990,5-8237
47991,1-5120
47992,8-9782
47993,6-2986
47994,4-3653
47995,6-3403
47996,1-4116
47997,2-8183
47998,6-2388
47999,3-4677
48000,7-6454
48001,7-5952
48002,7-1306
48003,4-2087
48004,1-1172
48005,8-3797
48006,2-2941
48007,3-4966
48008,1-8047
48009,1-6512
48010,5-4301
48011,1-9654
48012,5-5092
48013,2-9121
48014,6-5746
48015,2-8210
48016,5-9769
48017,8-7426
48018,6-0300
48019,1-7445
48020,7-6670
48021,8-7950
48022,6-0509
48023,5-9469
48024,1-9349
48025,8-0011
48026,5-0783
48027,6-3999
48028,7-0863
48029,2-7829
48030,4-5448
48031,2-4729
48032,7-5166
48033,8-1826
48034,1-0799
48035,4-6095
48036,1-6785
48037,7-2474
48038,8-4668
48039,8-0072
48040,7-3697
48041,1-9446
48042,6-1727
48043,3-0032
48044,2-3243
48045,8-4109
48046,4-0119
48047,6-1725
48048,7-5628
48049,7-0968
48050,2-7403
48051,8-2013
48052,1-6305
48053,2-6616
48054,8-9932
48055,8-7276
48056,1-2869
48057,7-1121
48058,5-9995
48059,4-3947
48060,1-8320
48061,3-3634
48062,1-6039
48063,2-5853
48064,3-1089
48065,5-8828
48066,5-2640
48067,3-0021
48068,6-6165
48069,6-2229
48070,7-3668
48071,3-0118
48072,4-7829
48073,7-5447
48074,3-7242
48075,3-5196
48076,1-8560
48077,1-5370
48078,7-8820
48079,6-1776
